epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
68,55.1046,1.43187,4.41687,0.92703,0.6157,0.136,0.11256,0.07705,1.73141,4.42391,0.96527,0.000132015,0.000132015,0.000132015
69,55.9112,1.46629,4.26942,0.98091,0.6157,0.136,0.11256,0.07705,1.73141,4.42391,0.96527,0.000131971,0.000131971,0.000131971
70,56.7373,1.46963,4.25477,0.97795,0.74118,0.06187,0.11239,0.08126,1.70395,4.35604,0.96372,0.000131926,0.000131926,0.000131926
71,57.525,1.28494,4.14819,0.95096,0.74118,0.06187,0.11239,0.08126,1.70395,4.35604,0.96372,0.000131881,0.000131881,0.000131881
72,58.346,1.37855,4.22661,0.92982,0.73476,0.11543,0.1157,0.08487,1.68529,4.27659,0.96614,0.000131837,0.000131837,0.000131837
73,59.1384,1.28284,4.04852,0.98364,0.73476,0.11543,0.1157,0.08487,1.68529,4.27659,0.96614,0.000131792,0.000131792,0.000131792
74,59.9469,1.26929,3.96477,0.93362,0.73003,0.12284,0.11627,0.08931,1.70585,4.22449,0.97103,0.000131748,0.000131748,0.000131748
75,60.7623,1.38003,3.90554,1.00174,0.73003,0.12284,0.11627,0.08931,1.70585,4.22449,0.97103,0.000131703,0.000131703,0.000131703
76,61.5721,1.3623,4.14229,0.99163,0.72263,0.12312,0.11728,0.09093,1.71086,4.17321,0.96951,0.000131659,0.000131659,0.000131659
77,62.3843,1.47338,4.03206,1.01349,0.72263,0.12312,0.11728,0.09093,1.71086,4.17321,0.96951,0.000131614,0.000131614,0.000131614
78,63.1974,1.37127,4.03023,0.97082,0.71766,0.11497,0.1183,0.08862,1.70603,4.14647,0.95891,0.00013157,0.00013157,0.00013157
79,64.0777,1.49722,4.04552,0.95719,0.71766,0.11497,0.1183,0.08862,1.70603,4.14647,0.95891,0.000131525,0.000131525,0.000131525
80,64.8873,1.31782,4.1038,1.02432,0.76751,0.11453,0.12878,0.08917,1.72545,4.07262,0.95133,0.000131481,0.000131481,0.000131481
81,65.6773,1.36536,3.96736,0.97353,0.76751,0.11453,0.12878,0.08917,1.72545,4.07262,0.95133,0.000131436,0.000131436,0.000131436
82,66.5008,1.39875,4.04819,0.98611,0.77147,0.11425,0.13129,0.08988,1.74337,4.00143,0.9482,0.000131391,0.000131391,0.000131391
83,67.2987,1.33574,3.9298,0.96756,0.77147,0.11425,0.13129,0.08988,1.74337,4.00143,0.9482,0.000131347,0.000131347,0.000131347
84,68.1256,1.36172,3.85323,0.94291,0.83328,0.1088,0.13597,0.09252,1.72012,3.96318,0.93908,0.000131302,0.000131302,0.000131302
85,68.9252,1.32843,3.89362,1.02417,0.83328,0.1088,0.13597,0.09252,1.72012,3.96318,0.93908,0.000131258,0.000131258,0.000131258
86,69.7452,1.41254,3.77992,0.97082,0.85693,0.10846,0.14304,0.09804,1.70165,3.91129,0.93778,0.000131213,0.000131213,0.000131213
87,70.5516,1.38408,3.92491,0.98821,0.85693,0.10846,0.14304,0.09804,1.70165,3.91129,0.93778,0.000131169,0.000131169,0.000131169
88,71.3911,1.4307,3.85327,0.98271,0.84153,0.10818,0.14425,0.0994,1.68118,3.88754,0.93738,0.000131124,0.000131124,0.000131124
89,72.1851,1.34034,3.71031,0.96928,0.84153,0.10818,0.14425,0.0994,1.68118,3.88754,0.93738,0.00013108,0.00013108,0.00013108
90,73.0161,1.45279,3.87888,1.01081,0.84148,0.11357,0.14994,0.10554,1.65604,3.84933,0.94228,0.000131035,0.000131035,0.000131035
91,73.8088,1.34553,3.63246,0.99204,0.84148,0.11357,0.14994,0.10554,1.65604,3.84933,0.94228,0.00013099,0.00013099,0.00013099
92,74.6177,1.29524,3.64062,1.05239,0.83538,0.11361,0.15798,0.10843,1.66168,3.81665,0.95167,0.000130946,0.000130946,0.000130946
93,75.4181,1.45628,3.77772,0.97342,0.83538,0.11361,0.15798,0.10843,1.66168,3.81665,0.95167,0.000130901,0.000130901,0.000130901
94,76.236,1.30658,3.70926,1.02987,0.85632,0.11203,0.15744,0.10698,1.67052,3.78517,0.95365,0.000130857,0.000130857,0.000130857
95,77.035,1.32191,3.72807,0.91392,0.85632,0.11203,0.15744,0.10698,1.67052,3.78517,0.95365,0.000130812,0.000130812,0.000130812
96,77.8603,1.35031,3.62645,0.97417,0.84994,0.11533,0.15783,0.10555,1.69815,3.78892,0.95771,0.000130768,0.000130768,0.000130768
97,78.6539,1.22889,3.43617,0.94383,0.84994,0.11533,0.15783,0.10555,1.69815,3.78892,0.95771,0.000130723,0.000130723,0.000130723
98,79.4798,1.37826,3.58347,0.95367,0.82374,0.11563,0.15848,0.10681,1.70633,3.78757,0.96254,0.000130679,0.000130679,0.000130679
99,80.283,1.2886,3.53664,0.94901,0.82374,0.11563,0.15848,0.10681,1.70633,3.78757,0.96254,0.000130634,0.000130634,0.000130634
100,81.1125,1.36579,3.58185,0.97967,0.82537,0.11529,0.15798,0.10497,1.71091,3.77408,0.96155,0.00013059,0.00013059,0.00013059
101,82.0095,1.32226,3.50185,0.90084,0.82537,0.11529,0.15798,0.10497,1.71091,3.77408,0.96155,0.000130545,0.000130545,0.000130545
102,82.8295,1.39426,3.82396,0.93803,0.76374,0.1256,0.15781,0.10517,1.71397,3.73698,0.95798,0.0001305,0.0001305,0.0001305
103,83.6325,1.36925,3.53755,0.99638,0.76374,0.1256,0.15781,0.10517,1.71397,3.73698,0.95798,0.000130456,0.000130456,0.000130456
104,84.4569,1.26784,3.31758,0.97194,0.82883,0.10187,0.15911,0.10749,1.68817,3.71088,0.95265,0.000130411,0.000130411,0.000130411
105,85.2586,1.32164,3.49168,1.06696,0.82883,0.10187,0.15911,0.10749,1.68817,3.71088,0.95265,0.000130367,0.000130367,0.000130367
106,86.064,1.36264,3.43363,1.07512,0.80393,0.11419,0.16719,0.11501,1.64982,3.65991,0.94627,0.000130322,0.000130322,0.000130322
107,86.8684,1.43871,3.39967,0.91251,0.80393,0.11419,0.16719,0.11501,1.64982,3.65991,0.94627,0.000130278,0.000130278,0.000130278
108,87.6796,1.30329,3.33387,0.98349,0.80762,0.11514,0.16704,0.11487,1.65446,3.63778,0.94555,0.000130233,0.000130233,0.000130233
109,88.4865,1.31898,3.47027,0.9632,0.80762,0.11514,0.16704,0.11487,1.65446,3.63778,0.94555,0.000130189,0.000130189,0.000130189
110,89.3132,1.25115,3.33225,0.91802,0.81859,0.10402,0.18323,0.12255,1.65362,3.62101,0.94775,0.000130144,0.000130144,0.000130144
111,90.1227,1.1999,3.3343,0.96823,0.81859,0.10402,0.18323,0.12255,1.65362,3.62101,0.94775,0.0001301,0.0001301,0.0001301
112,90.944,1.25108,3.31951,0.9314,0.81023,0.11215,0.1802,0.11729,1.6583,3.58069,0.94778,0.000130055,0.000130055,0.000130055
113,91.7443,1.35858,3.37617,0.94965,0.81023,0.11215,0.1802,0.11729,1.6583,3.58069,0.94778,0.00013001,0.00013001,0.00013001
114,92.5686,1.46139,3.40691,0.93015,0.77396,0.11749,0.1805,0.11741,1.67515,3.55123,0.95285,0.000129966,0.000129966,0.000129966
115,93.3749,1.2314,3.08262,0.98689,0.77396,0.11749,0.1805,0.11741,1.67515,3.55123,0.95285,0.000129921,0.000129921,0.000129921
116,94.1979,1.37547,3.28187,1.00387,0.63644,0.15546,0.17703,0.11761,1.66251,3.49897,0.95103,0.000129877,0.000129877,0.000129877
117,94.9969,1.40838,3.13915,0.95854,0.63644,0.15546,0.17703,0.11761,1.66251,3.49897,0.95103,0.000129832,0.000129832,0.000129832
118,95.8077,1.136,3.05442,0.89046,0.6712,0.14663,0.18147,0.1225,1.64252,3.45837,0.9506,0.000129788,0.000129788,0.000129788
119,96.6034,1.29488,3.34608,0.9173,0.6712,0.14663,0.18147,0.1225,1.64252,3.45837,0.9506,0.000129743,0.000129743,0.000129743
120,97.4304,1.29,3.18415,0.95045,0.68828,0.15625,0.19224,0.13308,1.60593,3.43433,0.94591,0.000129699,0.000129699,0.000129699
121,98.2335,1.2907,3.10285,0.90151,0.68828,0.15625,0.19224,0.13308,1.60593,3.43433,0.94591,0.000129654,0.000129654,0.000129654
122,99.0515,1.1824,3.12209,0.9591,0.63671,0.17472,0.19318,0.13934,1.59942,3.40363,0.94516,0.000129609,0.000129609,0.000129609
123,99.8557,1.33511,3.08378,0.99373,0.63671,0.17472,0.19318,0.13934,1.59942,3.40363,0.94516,0.000129565,0.000129565,0.000129565
124,100.662,1.2512,3.16638,0.96552,0.64874,0.17137,0.19712,0.14007,1.61266,3.4039,0.9486,0.00012952,0.00012952,0.00012952
125,101.556,1.36244,3.14331,0.92546,0.64874,0.17137,0.19712,0.14007,1.61266,3.4039,0.9486,0.000129476,0.000129476,0.000129476
126,102.376,1.20861,2.89656,0.95115,0.65375,0.17121,0.19851,0.14175,1.59804,3.37077,0.94503,0.000129431,0.000129431,0.000129431
127,103.172,1.26885,2.99906,1.02188,0.65375,0.17121,0.19851,0.14175,1.59804,3.37077,0.94503,0.000129387,0.000129387,0.000129387
128,104.011,1.36875,3.34243,0.98959,0.63996,0.17542,0.20005,0.14363,1.59208,3.31813,0.93991,0.000129342,0.000129342,0.000129342
129,104.804,1.2021,2.78419,0.91866,0.63996,0.17542,0.20005,0.14363,1.59208,3.31813,0.93991,0.000129298,0.000129298,0.000129298
130,105.619,1.2823,3.07534,0.95485,0.62765,0.17832,0.20331,0.14356,1.55936,3.26004,0.93228,0.000129253,0.000129253,0.000129253
131,106.434,1.2714,2.8994,0.9643,0.62765,0.17832,0.20331,0.14356,1.55936,3.26004,0.93228,0.000129208,0.000129208,0.000129208
132,107.265,1.3413,3.16459,1.00303,0.58114,0.18255,0.20481,0.1477,1.53794,3.21943,0.9292,0.000129164,0.000129164,0.000129164
133,108.063,1.20476,2.9778,1.02662,0.58114,0.18255,0.20481,0.1477,1.53794,3.21943,0.9292,0.000129119,0.000129119,0.000129119
134,108.877,1.29386,2.98944,0.89342,0.56959,0.18587,0.21606,0.15502,1.53426,3.19875,0.93119,0.000129075,0.000129075,0.000129075
135,109.692,1.25833,2.93942,0.95653,0.56959,0.18587,0.21606,0.15502,1.53426,3.19875,0.93119,0.00012903,0.00012903,0.00012903
136,110.519,1.26005,3.03445,0.9059,0.66325,0.16534,0.21526,0.1513,1.55269,3.18045,0.93693,0.000128986,0.000128986,0.000128986
137,111.316,1.26394,3.06422,0.97984,0.66325,0.16534,0.21526,0.1513,1.55269,3.18045,0.93693,0.000128941,0.000128941,0.000128941
138,112.142,1.20937,2.75181,0.88974,0.62429,0.16808,0.22095,0.15545,1.57707,3.18182,0.94245,0.000128897,0.000128897,0.000128897
139,112.942,1.24281,2.85267,0.99867,0.62429,0.16808,0.22095,0.15545,1.57707,3.18182,0.94245,0.000128852,0.000128852,0.000128852
140,113.77,1.26544,2.82994,0.97325,0.62369,0.17066,0.21834,0.15417,1.59212,3.16273,0.94284,0.000128808,0.000128808,0.000128808
141,114.576,1.23886,3.04319,1.08386,0.62369,0.17066,0.21834,0.15417,1.59212,3.16273,0.94284,0.000128763,0.000128763,0.000128763
142,115.399,1.29644,2.71566,0.93181,0.64133,0.16717,0.23661,0.16658,1.60094,3.1366,0.94309,0.000128718,0.000128718,0.000128718
143,116.228,1.26455,2.82745,0.96286,0.64133,0.16717,0.23661,0.16658,1.60094,3.1366,0.94309,0.000128674,0.000128674,0.000128674
144,117.054,1.3632,2.97065,0.98141,0.66581,0.16796,0.24603,0.17334,1.58531,3.11172,0.93859,0.000128629,0.000128629,0.000128629
145,117.863,1.20583,2.83472,0.9405,0.66581,0.16796,0.24603,0.17334,1.58531,3.11172,0.93859,0.000128585,0.000128585,0.000128585
146,118.696,1.26304,2.74645,0.91653,0.69072,0.16882,0.24276,0.17374,1.58083,3.06979,0.9349,0.00012854,0.00012854,0.00012854
147,119.574,1.33529,2.7912,0.98387,0.69072,0.16882,0.24276,0.17374,1.58083,3.06979,0.9349,0.000128496,0.000128496,0.000128496
148,120.395,1.29102,2.69539,0.93606,0.67279,0.17043,0.24826,0.17536,1.56206,3.01224,0.93016,0.000128451,0.000128451,0.000128451
149,121.202,1.18295,2.55155,0.88445,0.67279,0.17043,0.24826,0.17536,1.56206,3.01224,0.93016,0.000128407,0.000128407,0.000128407
150,122.045,1.25285,2.62723,0.92402,0.71416,0.17132,0.24882,0.17622,1.54086,2.975,0.9246,0.000128362,0.000128362,0.000128362
151,122.855,1.21768,2.55944,0.93612,0.71416,0.17132,0.24882,0.17622,1.54086,2.975,0.9246,0.000128318,0.000128318,0.000128318
152,123.664,1.17785,2.63229,0.95642,0.71668,0.17173,0.25757,0.17761,1.52404,2.94197,0.92097,0.000128273,0.000128273,0.000128273
153,124.468,1.25694,2.50854,0.91493,0.71668,0.17173,0.25757,0.17761,1.52404,2.94197,0.92097,0.000128228,0.000128228,0.000128228
154,125.287,1.1766,2.62527,0.94759,0.70103,0.17271,0.25935,0.18096,1.50338,2.9281,0.91947,0.000128184,0.000128184,0.000128184
155,126.096,1.21358,2.66618,0.95227,0.70103,0.17271,0.25935,0.18096,1.50338,2.9281,0.91947,0.000128139,0.000128139,0.000128139
156,126.929,1.11485,2.52826,0.9546,0.65869,0.17455,0.25676,0.18164,1.50153,2.91115,0.91946,0.000128095,0.000128095,0.000128095
157,127.731,1.19738,2.41969,0.89711,0.65869,0.17455,0.25676,0.18164,1.50153,2.91115,0.91946,0.00012805,0.00012805,0.00012805
158,128.55,1.07508,2.42535,0.89981,0.56134,0.2098,0.25579,0.18335,1.50468,2.89862,0.91937,0.000128006,0.000128006,0.000128006
159,129.348,1.24966,2.71195,1.10627,0.56134,0.2098,0.25579,0.18335,1.50468,2.89862,0.91937,0.000127961,0.000127961,0.000127961
160,130.162,1.18246,2.62078,0.99983,0.60995,0.20227,0.26461,0.18761,1.5001,2.88775,0.91974,0.000127917,0.000127917,0.000127917
161,130.979,1.25798,2.50629,0.89704,0.60995,0.20227,0.26461,0.18761,1.5001,2.88775,0.91974,0.000127872,0.000127872,0.000127872
162,131.801,1.15844,2.35508,0.89162,0.63503,0.19842,0.26676,0.18507,1.48404,2.87871,0.91797,0.000127827,0.000127827,0.000127827
163,132.599,1.12467,2.47842,0.9686,0.63503,0.19842,0.26676,0.18507,1.48404,2.87871,0.91797,0.000127783,0.000127783,0.000127783
164,133.431,1.22008,2.36306,0.91999,0.66575,0.20495,0.27458,0.19084,1.48041,2.85777,0.91764,0.000127738,0.000127738,0.000127738
165,134.25,1.06224,2.43303,0.98316,0.66575,0.20495,0.27458,0.19084,1.48041,2.85777,0.91764,0.000127694,0.000127694,0.000127694
166,135.066,1.10179,2.21109,0.8802,0.59637,0.22352,0.26083,0.186,1.47831,2.85357,0.91697,0.000127649,0.000127649,0.000127649
167,135.862,1.18888,2.55447,0.9036,0.59637,0.22352,0.26083,0.186,1.47831,2.85357,0.91697,0.000127605,0.000127605,0.000127605
168,136.686,1.1415,2.23601,0.87247,0.57704,0.23613,0.26549,0.19268,1.47745,2.85455,0.91802,0.00012756,0.00012756,0.00012756
169,137.496,1.15987,2.64338,0.91353,0.57704,0.23613,0.26549,0.19268,1.47745,2.85455,0.91802,0.000127516,0.000127516,0.000127516
170,138.313,1.08623,2.25874,0.87696,0.61181,0.2246,0.27521,0.19677,1.48111,2.864,0.91963,0.000127471,0.000127471,0.000127471
171,139.215,1.16418,2.29436,0.86048,0.61181,0.2246,0.27521,0.19677,1.48111,2.864,0.91963,0.000127427,0.000127427,0.000127427
172,140.047,1.21265,2.31793,0.93128,0.7007,0.19935,0.26697,0.18649,1.5067,2.85088,0.9207,0.000127382,0.000127382,0.000127382
173,140.85,1.14033,2.23275,0.97538,0.7007,0.19935,0.26697,0.18649,1.5067,2.85088,0.9207,0.000127337,0.000127337,0.000127337
174,141.679,1.23426,2.62666,0.98265,0.55956,0.23673,0.26931,0.18251,1.51092,2.84667,0.92206,0.000127293,0.000127293,0.000127293
175,142.497,1.29256,2.36943,0.90898,0.55956,0.23673,0.26931,0.18251,1.51092,2.84667,0.92206,0.000127248,0.000127248,0.000127248
176,143.326,1.32209,2.34248,0.92347,0.52847,0.27173,0.2718,0.18362,1.51131,2.8212,0.91983,0.000127204,0.000127204,0.000127204
177,144.151,1.21423,2.29796,0.936,0.52847,0.27173,0.2718,0.18362,1.51131,2.8212,0.91983,0.000127159,0.000127159,0.000127159
178,144.974,1.14078,2.57999,0.93784,0.5532,0.25913,0.27761,0.19296,1.5066,2.79786,0.91982,0.000127115,0.000127115,0.000127115
179,145.772,1.12459,2.19534,0.93979,0.5532,0.25913,0.27761,0.19296,1.5066,2.79786,0.91982,0.00012707,0.00012707,0.00012707
180,146.599,1.29036,2.68302,1.01362,0.55274,0.25182,0.31012,0.2065,1.50789,2.7568,0.92552,0.000127026,0.000127026,0.000127026
181,147.42,1.18323,2.26597,1.00052,0.55274,0.25182,0.31012,0.2065,1.50789,2.7568,0.92552,0.000126981,0.000126981,0.000126981
182,148.266,1.2425,2.42933,0.99004,0.59259,0.24992,0.30967,0.21153,1.49738,2.71577,0.9265,0.000126936,0.000126936,0.000126936
183,149.078,1.17254,2.24669,0.89829,0.59259,0.24992,0.30967,0.21153,1.49738,2.71577,0.9265,0.000126892,0.000126892,0.000126892
184,149.894,1.00189,2.04357,0.91192,0.58738,0.22967,0.31441,0.21731,1.47994,2.68026,0.92417,0.000126847,0.000126847,0.000126847
185,150.7,1.10257,1.98595,0.88229,0.58738,0.22967,0.31441,0.21731,1.47994,2.68026,0.92417,0.000126803,0.000126803,0.000126803
186,151.537,1.1447,2.22051,0.94115,0.62278,0.20997,0.30052,0.20712,1.49036,2.6944,0.92492,0.000126758,0.000126758,0.000126758
187,152.346,1.17936,2.27914,0.96357,0.62278,0.20997,0.30052,0.20712,1.49036,2.6944,0.92492,0.000126714,0.000126714,0.000126714
188,153.178,1.11491,2.10576,0.92246,0.62294,0.20872,0.29182,0.20141,1.48258,2.65726,0.92264,0.000126669,0.000126669,0.000126669
