epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,37.6349,1.45364,4.93165,0.9764,0.01923,0.01923,0.01913,0.01722,1.59215,5.13459,0.95997,0.000107502,0.000107502,0.000107502
43,38.4627,1.32971,4.7733,0.99561,0.01923,0.01923,0.01913,0.01722,1.59215,5.13459,0.95997,0.000109979,0.000109979,0.000109979
44,39.3023,1.37373,4.8405,0.99196,0.01923,0.01923,0.01913,0.01722,1.60059,5.09744,0.96309,0.00011245,0.00011245,0.00011245
45,40.0992,1.4201,4.7301,1.03184,0.01923,0.01923,0.01913,0.01722,1.60059,5.09744,0.96309,0.000114916,0.000114916,0.000114916
46,40.9658,1.48474,4.7952,1.01649,0.03526,0.03846,0.03115,0.02515,1.61794,5.06241,0.96923,0.000117377,0.000117377,0.000117377
47,41.867,1.56599,4.75973,1.02817,0.03526,0.03846,0.03115,0.02515,1.61794,5.06241,0.96923,0.000119832,0.000119832,0.000119832
48,42.7453,1.34207,4.75371,0.94818,0.02628,0.04808,0.0456,0.03157,1.62108,5.01975,0.97071,0.000122283,0.000122283,0.000122283
49,43.5884,1.46033,4.65811,1.02329,0.02628,0.04808,0.0456,0.03157,1.62108,5.01975,0.97071,0.000124727,0.000124727,0.000124727
50,44.5144,1.48149,4.80574,0.97032,0.01624,0.04808,0.04385,0.02995,1.64722,4.9674,0.96874,0.000127167,0.000127167,0.000127167
51,45.3438,1.38044,4.61465,0.98263,0.01624,0.04808,0.04385,0.02995,1.64722,4.9674,0.96874,0.000128318,0.000128318,0.000128318
52,46.1721,1.46489,4.67574,1.00629,0.02872,0.08654,0.05495,0.03831,1.64673,4.89616,0.96794,0.000128184,0.000128184,0.000128184
53,46.9782,1.41748,4.63044,0.97855,0.02872,0.08654,0.05495,0.03831,1.64673,4.89616,0.96794,0.00012805,0.00012805,0.00012805
54,47.8668,1.39124,4.60353,0.93817,0.05819,0.11538,0.08408,0.06661,1.653,4.83186,0.96867,0.000127917,0.000127917,0.000127917
55,48.6767,1.52881,4.65015,1.00674,0.05819,0.11538,0.08408,0.06661,1.653,4.83186,0.96867,0.000127783,0.000127783,0.000127783
56,49.5355,1.45528,4.58346,0.92543,0.05092,0.125,0.08757,0.06885,1.64808,4.76014,0.96819,0.000127649,0.000127649,0.000127649
57,50.3438,1.46867,4.51926,0.99179,0.05092,0.125,0.08757,0.06885,1.64808,4.76014,0.96819,0.000127516,0.000127516,0.000127516
58,51.2372,1.47534,4.58124,0.9439,0.04443,0.13221,0.08675,0.06843,1.63918,4.68862,0.96758,0.000127382,0.000127382,0.000127382
59,52.0856,1.31106,4.3956,0.97073,0.04443,0.13221,0.08675,0.06843,1.63918,4.68862,0.96758,0.000127248,0.000127248,0.000127248
60,52.9442,1.36003,4.47408,0.93088,0.03684,0.15625,0.09886,0.07708,1.66213,4.62875,0.96906,0.000127115,0.000127115,0.000127115
61,53.7665,1.40578,4.44273,1.00276,0.03684,0.15625,0.09886,0.07708,1.66213,4.62875,0.96906,0.000126981,0.000126981,0.000126981
62,54.6231,1.35603,4.41174,0.93827,0.02869,0.15625,0.09762,0.0768,1.67596,4.57916,0.96997,0.000126847,0.000126847,0.000126847
63,55.503,1.39863,4.40713,0.95036,0.02869,0.15625,0.09762,0.0768,1.67596,4.57916,0.96997,0.000126714,0.000126714,0.000126714
64,56.401,1.38705,4.38468,0.99797,0.02624,0.16587,0.10358,0.07742,1.72185,4.53522,0.97466,0.00012658,0.00012658,0.00012658
65,57.2966,1.44506,4.42267,1.07024,0.02624,0.16587,0.10358,0.07742,1.72185,4.53522,0.97466,0.000126446,0.000126446,0.000126446
66,58.233,1.38528,4.23264,1.00272,0.02747,0.18942,0.10813,0.0763,1.74874,4.48289,0.97993,0.000126313,0.000126313,0.000126313
67,59.1496,1.42423,4.45091,1.0121,0.02747,0.18942,0.10813,0.0763,1.74874,4.48289,0.97993,0.000126179,0.000126179,0.000126179
68,60.0423,1.42283,4.43687,0.92705,0.02629,0.19904,0.11284,0.07833,1.73468,4.43416,0.98173,0.000126045,0.000126045,0.000126045
69,60.9674,1.45656,4.29262,0.97502,0.02629,0.19904,0.11284,0.07833,1.73468,4.43416,0.98173,0.000125912,0.000125912,0.000125912
70,61.9397,1.47538,4.29781,0.98692,0.77419,0.07849,0.10786,0.0765,1.71265,4.35924,0.98266,0.000125778,0.000125778,0.000125778
71,62.807,1.2975,4.19112,0.96222,0.77419,0.07849,0.10786,0.0765,1.71265,4.35924,0.98266,0.000125644,0.000125644,0.000125644
72,63.7301,1.34835,4.24107,0.92832,0.77025,0.10428,0.11341,0.08194,1.67199,4.28697,0.97019,0.000125511,0.000125511,0.000125511
73,64.6348,1.26039,4.06259,0.9752,0.77025,0.10428,0.11341,0.08194,1.67199,4.28697,0.97019,0.000125377,0.000125377,0.000125377
74,65.5758,1.27397,4.0149,0.9352,0.76602,0.12384,0.11595,0.08654,1.66565,4.23359,0.96288,0.000125244,0.000125244,0.000125244
75,66.4719,1.38234,3.95322,1.01191,0.76602,0.12384,0.11595,0.08654,1.66565,4.23359,0.96288,0.00012511,0.00012511,0.00012511
76,67.437,1.37159,4.19184,0.99786,0.75872,0.11433,0.11583,0.08624,1.67151,4.16141,0.96524,0.000124976,0.000124976,0.000124976
77,68.3844,1.46185,4.05261,1.01602,0.75872,0.11433,0.11583,0.08624,1.67151,4.16141,0.96524,0.000124843,0.000124843,0.000124843
78,69.3088,1.34493,4.06745,0.96706,0.79616,0.11443,0.12558,0.09129,1.67818,4.13157,0.97239,0.000124709,0.000124709,0.000124709
79,70.2323,1.49852,4.07809,0.96077,0.79616,0.11443,0.12558,0.09129,1.67818,4.13157,0.97239,0.000124575,0.000124575,0.000124575
80,71.1625,1.32009,4.13412,1.0324,0.76685,0.1171,0.12574,0.08899,1.70561,4.08139,0.96969,0.000124442,0.000124442,0.000124442
81,72.0518,1.37011,3.99446,0.97029,0.76685,0.1171,0.12574,0.08899,1.70561,4.08139,0.96969,0.000124308,0.000124308,0.000124308
82,72.9351,1.41305,4.07072,0.97955,0.80707,0.11283,0.12726,0.08537,1.72014,4.04549,0.96851,0.000124174,0.000124174,0.000124174
83,73.8116,1.33268,3.97823,0.9876,0.80707,0.11283,0.12726,0.08537,1.72014,4.04549,0.96851,0.000124041,0.000124041,0.000124041
84,74.7657,1.36825,3.90595,0.95291,0.8128,0.11195,0.13177,0.09083,1.71389,4.00527,0.96146,0.000123907,0.000123907,0.000123907
85,75.6162,1.34967,3.92962,1.03444,0.8128,0.11195,0.13177,0.09083,1.71389,4.00527,0.96146,0.000123773,0.000123773,0.000123773
86,76.5132,1.39954,3.77736,0.97317,0.8074,0.11333,0.13507,0.09403,1.68925,3.95788,0.95454,0.00012364,0.00012364,0.00012364
87,77.4245,1.39238,3.95314,0.98945,0.8074,0.11333,0.13507,0.09403,1.68925,3.95788,0.95454,0.000123506,0.000123506,0.000123506
88,78.3513,1.44857,3.88858,0.99096,0.80383,0.10595,0.13875,0.09846,1.68151,3.92599,0.95349,0.000123372,0.000123372,0.000123372
89,79.2764,1.34312,3.73923,0.96662,0.80383,0.10595,0.13875,0.09846,1.68151,3.92599,0.95349,0.000123239,0.000123239,0.000123239
90,80.2167,1.42681,3.93446,1.0061,0.79964,0.10618,0.14489,0.10601,1.66097,3.8587,0.95396,0.000123105,0.000123105,0.000123105
91,81.0691,1.34889,3.66206,0.98852,0.79964,0.10618,0.14489,0.10601,1.66097,3.8587,0.95396,0.000122972,0.000122972,0.000122972
92,81.9646,1.2653,3.68173,1.05499,0.7125,0.14177,0.14656,0.10994,1.66905,3.82717,0.95632,0.000122838,0.000122838,0.000122838
93,82.9242,1.46143,3.81444,0.97636,0.7125,0.14177,0.14656,0.10994,1.66905,3.82717,0.95632,0.000122704,0.000122704,0.000122704
94,83.8413,1.32029,3.73872,1.03856,0.6734,0.13702,0.15074,0.11112,1.66345,3.81712,0.95598,0.000122571,0.000122571,0.000122571
95,84.7081,1.32834,3.76124,0.91933,0.6734,0.13702,0.15074,0.11112,1.66345,3.81712,0.95598,0.000122437,0.000122437,0.000122437
96,86.0857,1.36563,3.67988,0.98124,0.68931,0.13702,0.15416,0.11558,1.67411,3.80781,0.95627,0.000122303,0.000122303,0.000122303
97,86.9723,1.23236,3.51578,0.94477,0.68931,0.13702,0.15416,0.11558,1.67411,3.80781,0.95627,0.00012217,0.00012217,0.00012217
98,87.902,1.38648,3.61335,0.94203,0.77887,0.10633,0.14975,0.10754,1.67737,3.79,0.9554,0.000122036,0.000122036,0.000122036
99,88.7845,1.27783,3.56263,0.93614,0.77887,0.10633,0.14975,0.10754,1.67737,3.79,0.9554,0.000121902,0.000121902,0.000121902
100,89.6969,1.36546,3.64477,0.96987,0.80232,0.10573,0.1483,0.10535,1.67032,3.76155,0.95212,0.000121769,0.000121769,0.000121769
101,90.5815,1.33656,3.53541,0.90936,0.80232,0.10573,0.1483,0.10535,1.67032,3.76155,0.95212,0.000121635,0.000121635,0.000121635
102,91.4583,1.38551,3.82917,0.94405,0.79178,0.10619,0.15083,0.10393,1.66512,3.75054,0.94583,0.000121501,0.000121501,0.000121501
103,92.3076,1.36831,3.58411,0.99158,0.79178,0.10619,0.15083,0.10393,1.66512,3.75054,0.94583,0.000121368,0.000121368,0.000121368
104,93.2078,1.27731,3.35446,0.97071,0.8197,0.10688,0.16104,0.11092,1.6546,3.71912,0.94116,0.000121234,0.000121234,0.000121234
105,94.0716,1.31602,3.52771,1.06136,0.8197,0.10688,0.16104,0.11092,1.6546,3.71912,0.94116,0.0001211,0.0001211,0.0001211
106,94.9748,1.357,3.44928,1.06732,0.68186,0.15782,0.16453,0.1172,1.63574,3.67909,0.93472,0.000120967,0.000120967,0.000120967
107,95.9037,1.44295,3.4248,0.9209,0.68186,0.15782,0.16453,0.1172,1.63574,3.67909,0.93472,0.000120833,0.000120833,0.000120833
108,96.8336,1.30916,3.38177,0.98306,0.66722,0.14567,0.16464,0.11788,1.62269,3.63518,0.93319,0.000120699,0.000120699,0.000120699
109,97.7583,1.32502,3.48913,0.9622,0.66722,0.14567,0.16464,0.11788,1.62269,3.63518,0.93319,0.000120566,0.000120566,0.000120566
110,98.6692,1.22844,3.37158,0.9149,0.71644,0.14796,0.16536,0.12165,1.61144,3.59808,0.93374,0.000120432,0.000120432,0.000120432
111,99.5981,1.18873,3.35687,0.96701,0.71644,0.14796,0.16536,0.12165,1.61144,3.59808,0.93374,0.000120299,0.000120299,0.000120299
112,100.535,1.27369,3.37326,0.94242,0.72222,0.13756,0.16021,0.1168,1.63077,3.57371,0.94057,0.000120165,0.000120165,0.000120165
113,101.456,1.3288,3.39304,0.94515,0.72222,0.13756,0.16021,0.1168,1.63077,3.57371,0.94057,0.000120031,0.000120031,0.000120031
114,102.374,1.45344,3.41835,0.92866,0.7241,0.13546,0.16624,0.11478,1.62311,3.56036,0.94249,0.000119898,0.000119898,0.000119898
115,103.346,1.21645,3.1153,0.9746,0.7241,0.13546,0.16624,0.11478,1.62311,3.56036,0.94249,0.000119764,0.000119764,0.000119764
116,104.266,1.36568,3.31465,0.99758,0.75168,0.13299,0.16554,0.11525,1.62432,3.55824,0.94374,0.00011963,0.00011963,0.00011963
117,105.179,1.40847,3.20039,0.95213,0.75168,0.13299,0.16554,0.11525,1.62432,3.55824,0.94374,0.000119497,0.000119497,0.000119497
118,106.07,1.14452,3.11533,0.89305,0.75619,0.13077,0.17293,0.12025,1.60036,3.52355,0.94324,0.000119363,0.000119363,0.000119363
119,106.935,1.27954,3.36823,0.91498,0.75619,0.13077,0.17293,0.12025,1.60036,3.52355,0.94324,0.000119229,0.000119229,0.000119229
120,107.834,1.28949,3.22169,0.9437,0.77463,0.12958,0.17687,0.12211,1.58345,3.49883,0.94431,0.000119096,0.000119096,0.000119096
121,108.732,1.28518,3.15711,0.9015,0.77463,0.12958,0.17687,0.12211,1.58345,3.49883,0.94431,0.000118962,0.000118962,0.000118962
122,109.672,1.17108,3.13553,0.95562,0.76706,0.12661,0.17639,0.12218,1.56608,3.47101,0.943,0.000118828,0.000118828,0.000118828
123,110.533,1.35195,3.14012,0.99578,0.76706,0.12661,0.17639,0.12218,1.56608,3.47101,0.943,0.000118695,0.000118695,0.000118695
124,111.954,1.24699,3.21239,0.96783,0.61902,0.18048,0.17975,0.12528,1.56304,3.48565,0.94394,0.000118561,0.000118561,0.000118561
125,113.477,1.36918,3.20035,0.93365,0.61902,0.18048,0.17975,0.12528,1.56304,3.48565,0.94394,0.000118427,0.000118427,0.000118427
126,115.239,1.18398,2.9644,0.94693,0.64264,0.16812,0.19766,0.13972,1.5726,3.48366,0.94617,0.000118294,0.000118294,0.000118294
127,116.503,1.26858,3.04606,1.01886,0.64264,0.16812,0.19766,0.13972,1.5726,3.48366,0.94617,0.00011816,0.00011816,0.00011816
128,117.95,1.35902,3.38226,0.9862,0.62422,0.18117,0.20313,0.14249,1.56264,3.45502,0.94195,0.000118026,0.000118026,0.000118026
129,118.852,1.21885,2.85097,0.92535,0.62422,0.18117,0.20313,0.14249,1.56264,3.45502,0.94195,0.000117893,0.000117893,0.000117893
130,119.783,1.26418,3.10208,0.94814,0.60212,0.18757,0.20566,0.14457,1.55112,3.41043,0.93726,0.000117759,0.000117759,0.000117759
131,120.739,1.27314,2.94928,0.97019,0.60212,0.18757,0.20566,0.14457,1.55112,3.41043,0.93726,0.000117625,0.000117625,0.000117625
132,121.705,1.33428,3.21998,1.00239,0.58965,0.18717,0.20565,0.1449,1.55296,3.36766,0.93053,0.000117492,0.000117492,0.000117492
133,122.625,1.21367,3.02106,1.02146,0.58965,0.18717,0.20565,0.1449,1.55296,3.36766,0.93053,0.000117358,0.000117358,0.000117358
134,123.592,1.28788,3.05272,0.89408,0.56799,0.19753,0.21104,0.14749,1.54023,3.33549,0.92691,0.000117225,0.000117225,0.000117225
135,124.713,1.24794,3.014,0.95326,0.56799,0.19753,0.21104,0.14749,1.54023,3.33549,0.92691,0.000117091,0.000117091,0.000117091
136,125.81,1.26301,3.08941,0.90917,0.56741,0.18356,0.20764,0.14071,1.55018,3.30326,0.92739,0.000116957,0.000116957,0.000116957
137,126.75,1.25482,3.08349,0.97064,0.56741,0.18356,0.20764,0.14071,1.55018,3.30326,0.92739,0.000116824,0.000116824,0.000116824
138,127.785,1.20038,2.83046,0.89621,0.61082,0.18224,0.20704,0.14484,1.56103,3.27882,0.93252,0.00011669,0.00011669,0.00011669
139,128.716,1.22952,2.9037,0.99013,0.61082,0.18224,0.20704,0.14484,1.56103,3.27882,0.93252,0.000116556,0.000116556,0.000116556
140,129.718,1.24821,2.90377,0.97485,0.63682,0.18125,0.20801,0.14647,1.56097,3.2655,0.93143,0.000116423,0.000116423,0.000116423
141,130.669,1.22147,3.1007,1.0847,0.63682,0.18125,0.20801,0.14647,1.56097,3.2655,0.93143,0.000116289,0.000116289,0.000116289
142,131.619,1.28856,2.7801,0.93972,0.63967,0.1798,0.20958,0.14805,1.55075,3.25347,0.92947,0.000116155,0.000116155,0.000116155
143,132.671,1.27695,2.8942,0.97372,0.63967,0.1798,0.20958,0.14805,1.55075,3.25347,0.92947,0.000116022,0.000116022,0.000116022
144,133.682,1.37477,3.02768,0.97254,0.65109,0.18696,0.21233,0.15219,1.55897,3.23639,0.93148,0.000115888,0.000115888,0.000115888
145,134.635,1.21721,2.90158,0.94156,0.65109,0.18696,0.21233,0.15219,1.55897,3.23639,0.93148,0.000115754,0.000115754,0.000115754
146,135.62,1.2708,2.81532,0.91704,0.65272,0.1855,0.21161,0.15212,1.56519,3.21241,0.93351,0.000115621,0.000115621,0.000115621
147,136.599,1.33918,2.81441,0.98897,0.65272,0.1855,0.21161,0.15212,1.56519,3.21241,0.93351,0.000115487,0.000115487,0.000115487
148,137.668,1.31198,2.76142,0.94283,0.67292,0.18067,0.21667,0.15548,1.55658,3.19319,0.92929,0.000115353,0.000115353,0.000115353
149,138.732,1.17847,2.60988,0.88474,0.67292,0.18067,0.21667,0.15548,1.55658,3.19319,0.92929,0.00011522,0.00011522,0.00011522
150,139.68,1.27247,2.68989,0.92133,0.67667,0.18645,0.21681,0.15733,1.54709,3.16058,0.92862,0.000115086,0.000115086,0.000115086
151,140.6,1.21568,2.62547,0.93344,0.67667,0.18645,0.21681,0.15733,1.54709,3.16058,0.92862,0.000114953,0.000114953,0.000114953
152,141.534,1.18473,2.6971,0.95423,0.6801,0.19729,0.22001,0.15865,1.53065,3.13033,0.92743,0.000114819,0.000114819,0.000114819
153,142.486,1.24722,2.58893,0.9188,0.6801,0.19729,0.22001,0.15865,1.53065,3.13033,0.92743,0.000114685,0.000114685,0.000114685
154,143.368,1.19667,2.7105,0.9621,0.64185,0.19687,0.22207,0.16361,1.50755,3.10757,0.92234,0.000114552,0.000114552,0.000114552
155,144.17,1.20363,2.75335,0.95331,0.64185,0.19687,0.22207,0.16361,1.50755,3.10757,0.92234,0.000114418,0.000114418,0.000114418
156,145.034,1.14502,2.58355,0.97933,0.64519,0.19409,0.22446,0.16314,1.49387,3.07472,0.92226,0.000114284,0.000114284,0.000114284
157,145.871,1.2262,2.50724,0.91412,0.64519,0.19409,0.22446,0.16314,1.49387,3.07472,0.92226,0.000114151,0.000114151,0.000114151
158,146.752,1.0859,2.52573,0.90223,0.65917,0.19444,0.22536,0.16509,1.48508,3.03481,0.92189,0.000114017,0.000114017,0.000114017
159,147.736,1.25016,2.75261,1.09786,0.65917,0.19444,0.22536,0.16509,1.48508,3.03481,0.92189,0.000113883,0.000113883,0.000113883
160,148.755,1.18495,2.66253,0.99855,0.6582,0.19468,0.22551,0.16175,1.48928,2.99485,0.92204,0.00011375,0.00011375,0.00011375
161,150.104,1.25787,2.60558,0.90069,0.6582,0.19468,0.22551,0.16175,1.48928,2.99485,0.92204,0.000113616,0.000113616,0.000113616
162,151.148,1.16369,2.39907,0.89082,0.67697,0.19793,0.23362,0.16832,1.49333,2.9895,0.9259,0.000113482,0.000113482,0.000113482
163,152.408,1.14898,2.53562,0.97112,0.67697,0.19793,0.23362,0.16832,1.49333,2.9895,0.9259,0.000113349,0.000113349,0.000113349
164,153.752,1.22444,2.43473,0.91371,0.66958,0.20066,0.24313,0.17376,1.48324,2.97322,0.92277,0.000113215,0.000113215,0.000113215
165,155.174,1.07353,2.53083,0.99124,0.66958,0.20066,0.24313,0.17376,1.48324,2.97322,0.92277,0.000113081,0.000113081,0.000113081
166,156.682,1.10935,2.34365,0.88323,0.6631,0.20712,0.24731,0.17467,1.47458,2.94358,0.9226,0.000112948,0.000112948,0.000112948
167,158.357,1.19815,2.63146,0.90599,0.6631,0.20712,0.24731,0.17467,1.47458,2.94358,0.9226,0.000112814,0.000112814,0.000112814
168,160.886,1.1413,2.32565,0.87271,0.66672,0.19948,0.24977,0.17957,1.46755,2.91775,0.92129,0.00011268,0.00011268,0.00011268
169,162.598,1.16127,2.68636,0.90814,0.66672,0.19948,0.24977,0.17957,1.46755,2.91775,0.92129,0.000112547,0.000112547,0.000112547
170,163.732,1.11292,2.35959,0.88892,0.65278,0.20434,0.24576,0.17545,1.46277,2.88908,0.91896,0.000112413,0.000112413,0.000112413
171,166,1.19157,2.38183,0.86367,0.65278,0.20434,0.24576,0.17545,1.46277,2.88908,0.91896,0.000112279,0.000112279,0.000112279
172,169.516,1.22998,2.41809,0.94191,0.63585,0.18104,0.24958,0.17092,1.4831,2.87889,0.9205,0.000112146,0.000112146,0.000112146
173,171.383,1.1452,2.31761,0.96855,0.63585,0.18104,0.24958,0.17092,1.4831,2.87889,0.9205,0.000112012,0.000112012,0.000112012
174,173.586,1.26392,2.70799,0.98599,0.67996,0.17773,0.25307,0.17332,1.48785,2.87316,0.92022,0.000111879,0.000111879,0.000111879
175,175.639,1.30173,2.43601,0.91179,0.67996,0.17773,0.25307,0.17332,1.48785,2.87316,0.92022,0.000111745,0.000111745,0.000111745
176,177.238,1.35385,2.45144,0.93293,0.63707,0.20352,0.26026,0.17672,1.50456,2.87029,0.92553,0.000111611,0.000111611,0.000111611
177,178.72,1.22735,2.3595,0.93812,0.63707,0.20352,0.26026,0.17672,1.50456,2.87029,0.92553,0.000111478,0.000111478,0.000111478
178,179.682,1.16271,2.66589,0.94579,0.63579,0.19894,0.2581,0.17547,1.50613,2.86164,0.92588,0.000111344,0.000111344,0.000111344
179,180.622,1.17341,2.28201,0.94883,0.63579,0.19894,0.2581,0.17547,1.50613,2.86164,0.92588,0.00011121,0.00011121,0.00011121
180,181.626,1.31753,2.77116,1.00932,0.71379,0.17019,0.25981,0.17855,1.51273,2.85407,0.92748,0.000111077,0.000111077,0.000111077
181,182.592,1.17486,2.33941,0.99055,0.71379,0.17019,0.25981,0.17855,1.51273,2.85407,0.92748,0.000110943,0.000110943,0.000110943
182,183.73,1.22166,2.54156,0.99924,0.72446,0.16657,0.26498,0.17868,1.50635,2.8465,0.92776,0.000110809,0.000110809,0.000110809
183,184.721,1.18489,2.3704,0.90377,0.72446,0.16657,0.26498,0.17868,1.50635,2.8465,0.92776,0.000110676,0.000110676,0.000110676
184,185.649,1.01066,2.16715,0.91153,0.70617,0.16589,0.26828,0.18143,1.51575,2.86475,0.93096,0.000110542,0.000110542,0.000110542
185,187.07,1.12067,2.11031,0.88627,0.70617,0.16589,0.26828,0.18143,1.51575,2.86475,0.93096,0.000110408,0.000110408,0.000110408
186,188.203,1.16484,2.33797,0.94474,0.5617,0.24956,0.26982,0.18553,1.5013,2.84576,0.92948,0.000110275,0.000110275,0.000110275
187,189.303,1.21114,2.37525,0.9752,0.5617,0.24956,0.26982,0.18553,1.5013,2.84576,0.92948,0.000110141,0.000110141,0.000110141
188,190.803,1.10637,2.20027,0.91897,0.55332,0.24851,0.27213,0.19001,1.4952,2.82088,0.93066,0.000110007,0.000110007,0.000110007
