epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
57,84.4686,1.28348,4.18009,0.98464,0.04789,0.1758,0.1137,0.08397,1.4859,4.52422,0.96802,0.000132505,0.000132505,0.000132505
58,85.9934,1.28651,4.25331,0.93819,0.83907,0.05769,0.11575,0.08536,1.50309,4.45334,0.96946,0.000132461,0.000132461,0.000132461
59,87.4776,1.21499,3.9657,1.01563,0.83907,0.05769,0.11575,0.08536,1.50309,4.45334,0.96946,0.000132416,0.000132416,0.000132416
60,88.9802,1.24266,4.10307,0.93472,0.04716,0.24872,0.13012,0.09621,1.51675,4.36598,0.96968,0.000132372,0.000132372,0.000132372
61,90.4239,1.2439,4.10407,0.98757,0.04716,0.24872,0.13012,0.09621,1.51675,4.36598,0.96968,0.000132327,0.000132327,0.000132327
62,91.9006,1.18346,4.05555,0.94444,0.04347,0.25192,0.14333,0.10704,1.50369,4.28109,0.97159,0.000132282,0.000132282,0.000132282
63,93.3735,1.25092,4.05342,0.95327,0.04347,0.25192,0.14333,0.10704,1.50369,4.28109,0.97159,0.000132238,0.000132238,0.000132238
64,94.8628,1.24814,4.06255,1.01125,0.04855,0.2766,0.15135,0.10986,1.50582,4.20379,0.97412,0.000132193,0.000132193,0.000132193
65,96.3409,1.30252,4.08634,1.07283,0.04855,0.2766,0.15135,0.10986,1.50582,4.20379,0.97412,0.000132149,0.000132149,0.000132149
66,97.8597,1.26575,3.83566,1.02921,0.04368,0.27853,0.15758,0.11595,1.48185,4.12905,0.97607,0.000132104,0.000132104,0.000132104
67,99.361,1.23168,4.06591,0.99809,0.04368,0.27853,0.15758,0.11595,1.48185,4.12905,0.97607,0.00013206,0.00013206,0.00013206
68,100.857,1.2466,4.06516,0.93194,0.10202,0.2492,0.16424,0.11985,1.47139,4.07486,0.97448,0.000132015,0.000132015,0.000132015
69,102.355,1.26638,3.95782,0.96006,0.10202,0.2492,0.16424,0.11985,1.47139,4.07486,0.97448,0.000131971,0.000131971,0.000131971
70,103.866,1.32139,3.92983,0.98439,0.54732,0.15712,0.16759,0.12286,1.47787,4.02453,0.98102,0.000131926,0.000131926,0.000131926
71,105.35,1.09625,3.75304,0.98112,0.54732,0.15712,0.16759,0.12286,1.47787,4.02453,0.98102,0.000131881,0.000131881,0.000131881
72,106.874,1.19958,3.87263,0.94408,0.7139,0.13428,0.16817,0.12117,1.47982,3.95592,0.98429,0.000131837,0.000131837,0.000131837
73,108.33,1.13925,3.65088,0.98887,0.7139,0.13428,0.16817,0.12117,1.47982,3.95592,0.98429,0.000131792,0.000131792,0.000131792
74,109.813,1.12231,3.63475,0.93483,0.7122,0.14504,0.16745,0.12051,1.46707,3.89601,0.98258,0.000131748,0.000131748,0.000131748
75,111.325,1.21014,3.6167,0.98991,0.7122,0.14504,0.16745,0.12051,1.46707,3.89601,0.98258,0.000131703,0.000131703,0.000131703
76,112.815,1.16554,3.76496,1.00918,0.7302,0.12172,0.1656,0.11737,1.45856,3.83158,0.97589,0.000131659,0.000131659,0.000131659
77,114.297,1.27476,3.65396,1.01142,0.7302,0.12172,0.1656,0.11737,1.45856,3.83158,0.97589,0.000131614,0.000131614,0.000131614
78,115.8,1.18717,3.61521,0.96748,0.70006,0.14571,0.17129,0.12233,1.452,3.76962,0.9782,0.00013157,0.00013157,0.00013157
79,117.305,1.22839,3.6128,0.94283,0.70006,0.14571,0.17129,0.12233,1.452,3.76962,0.9782,0.000131525,0.000131525,0.000131525
80,118.816,1.17629,3.75063,1.01585,0.74848,0.13461,0.17579,0.12827,1.44698,3.72752,0.97757,0.000131481,0.000131481,0.000131481
81,120.286,1.14876,3.56904,0.97984,0.74848,0.13461,0.17579,0.12827,1.44698,3.72752,0.97757,0.000131436,0.000131436,0.000131436
82,121.826,1.24286,3.64045,0.97522,0.73873,0.14675,0.17952,0.13155,1.42792,3.66003,0.9726,0.000131391,0.000131391,0.000131391
83,123.301,1.15403,3.5439,0.97345,0.73873,0.14675,0.17952,0.13155,1.42792,3.66003,0.9726,0.000131347,0.000131347,0.000131347
84,124.831,1.19812,3.44297,0.95039,0.74836,0.15006,0.19017,0.13617,1.41476,3.58716,0.9725,0.000131302,0.000131302,0.000131302
85,126.294,1.14025,3.50494,1.03854,0.74836,0.15006,0.19017,0.13617,1.41476,3.58716,0.9725,0.000131258,0.000131258,0.000131258
86,127.802,1.22732,3.37641,0.95907,0.75295,0.14295,0.19249,0.1343,1.41602,3.50136,0.97635,0.000131213,0.000131213,0.000131213
87,129.272,1.18204,3.54689,0.97446,0.75295,0.14295,0.19249,0.1343,1.41602,3.50136,0.97635,0.000131169,0.000131169,0.000131169
88,130.821,1.22576,3.49436,0.96534,0.74402,0.14295,0.1914,0.13472,1.43778,3.45056,0.97649,0.000131124,0.000131124,0.000131124
89,132.275,1.20461,3.36059,0.97897,0.74402,0.14295,0.1914,0.13472,1.43778,3.45056,0.97649,0.00013108,0.00013108,0.00013108
90,133.776,1.20942,3.53525,1.00729,0.73216,0.14645,0.19715,0.13625,1.43715,3.40252,0.97484,0.000131035,0.000131035,0.000131035
91,135.246,1.12426,3.19152,0.94684,0.73216,0.14645,0.19715,0.13625,1.43715,3.40252,0.97484,0.00013099,0.00013099,0.00013099
92,136.732,1.16371,3.26602,1.04937,0.68565,0.14836,0.20025,0.13836,1.42124,3.35578,0.97458,0.000130946,0.000130946,0.000130946
93,138.235,1.19958,3.35331,0.94812,0.68565,0.14836,0.20025,0.13836,1.42124,3.35578,0.97458,0.000130901,0.000130901,0.000130901
94,139.726,1.13892,3.21956,1.00094,0.68335,0.14833,0.19895,0.14003,1.41839,3.31861,0.97007,0.000130857,0.000130857,0.000130857
95,141.21,1.12053,3.22084,0.92971,0.68335,0.14833,0.19895,0.14003,1.41839,3.31861,0.97007,0.000130812,0.000130812,0.000130812
96,142.755,1.12027,3.13102,0.95329,0.69256,0.14992,0.19931,0.13941,1.41904,3.30871,0.96715,0.000130768,0.000130768,0.000130768
97,144.21,1.05116,2.94125,0.94317,0.69256,0.14992,0.19931,0.13941,1.41904,3.30871,0.96715,0.000130723,0.000130723,0.000130723
98,145.709,1.17422,3.16223,0.92496,0.6192,0.16661,0.20987,0.14807,1.41441,3.29568,0.96569,0.000130679,0.000130679,0.000130679
99,147.187,1.11083,3.08877,0.94176,0.6192,0.16661,0.20987,0.14807,1.41441,3.29568,0.96569,0.000130634,0.000130634,0.000130634
100,148.711,1.15078,3.16251,0.96572,0.61848,0.16669,0.20922,0.14735,1.40879,3.27362,0.96511,0.00013059,0.00013059,0.00013059
101,150.199,1.13111,3.08036,0.8974,0.61848,0.16669,0.20922,0.14735,1.40879,3.27362,0.96511,0.000130545,0.000130545,0.000130545
102,151.689,1.17467,3.30616,0.94119,0.68752,0.18375,0.21942,0.15629,1.4079,3.24415,0.9647,0.0001305,0.0001305,0.0001305
103,153.175,1.11638,3.03749,0.97639,0.68752,0.18375,0.21942,0.15629,1.4079,3.24415,0.9647,0.000130456,0.000130456,0.000130456
104,154.66,1.12188,2.83492,0.96079,0.70898,0.17802,0.22173,0.1568,1.39864,3.21253,0.9635,0.000130411,0.000130411,0.000130411
105,156.155,1.14239,3.00419,1.04517,0.70898,0.17802,0.22173,0.1568,1.39864,3.21253,0.9635,0.000130367,0.000130367,0.000130367
106,157.635,1.12213,2.9473,1.03513,0.74406,0.15562,0.23165,0.16286,1.40766,3.16637,0.97022,0.000130322,0.000130322,0.000130322
107,159.134,1.20145,2.94891,0.91034,0.74406,0.15562,0.23165,0.16286,1.40766,3.16637,0.97022,0.000130278,0.000130278,0.000130278
108,160.637,1.14705,2.80589,0.99123,0.62115,0.19811,0.23396,0.1652,1.41586,3.12825,0.97406,0.000130233,0.000130233,0.000130233
109,162.137,1.15564,2.89243,0.95482,0.62115,0.19811,0.23396,0.1652,1.41586,3.12825,0.97406,0.000130189,0.000130189,0.000130189
110,163.663,1.07925,2.7312,0.93959,0.59029,0.20077,0.23547,0.16856,1.42611,3.08655,0.96886,0.000130144,0.000130144,0.000130144
111,165.14,1.03845,2.86077,0.97642,0.59029,0.20077,0.23547,0.16856,1.42611,3.08655,0.96886,0.0001301,0.0001301,0.0001301
112,166.637,1.08179,2.87171,0.95541,0.60298,0.2216,0.25041,0.1794,1.4349,3.0587,0.96708,0.000130055,0.000130055,0.000130055
113,168.117,1.1371,2.77755,0.93639,0.60298,0.2216,0.25041,0.1794,1.4349,3.0587,0.96708,0.00013001,0.00013001,0.00013001
114,169.637,1.16864,2.86561,0.91903,0.60859,0.23643,0.2471,0.17756,1.44597,3.04045,0.9694,0.000129966,0.000129966,0.000129966
115,171.126,1.0694,2.59104,0.96994,0.60859,0.23643,0.2471,0.17756,1.44597,3.04045,0.9694,0.000129921,0.000129921,0.000129921
116,172.616,1.16169,2.8123,0.99846,0.62839,0.2244,0.25209,0.17808,1.44827,3.02541,0.96938,0.000129877,0.000129877,0.000129877
117,174.1,1.15581,2.66909,0.95631,0.62839,0.2244,0.25209,0.17808,1.44827,3.02541,0.96938,0.000129832,0.000129832,0.000129832
118,175.591,1.00482,2.38435,0.90433,0.65016,0.22342,0.24959,0.17804,1.43698,3.01994,0.97117,0.000129788,0.000129788,0.000129788
119,177.061,1.06601,2.87654,0.91051,0.65016,0.22342,0.24959,0.17804,1.43698,3.01994,0.97117,0.000129743,0.000129743,0.000129743
120,178.604,1.10541,2.66827,0.94554,0.66863,0.22148,0.25302,0.18121,1.42127,3.01498,0.9714,0.000129699,0.000129699,0.000129699
121,180.073,1.04548,2.70402,0.89279,0.66863,0.22148,0.25302,0.18121,1.42127,3.01498,0.9714,0.000129654,0.000129654,0.000129654
122,181.553,1.00144,2.66535,0.93168,0.7045,0.21677,0.26371,0.19394,1.4185,3.02163,0.97058,0.000129609,0.000129609,0.000129609
123,183.042,1.13077,2.69704,0.96619,0.7045,0.21677,0.26371,0.19394,1.4185,3.02163,0.97058,0.000129565,0.000129565,0.000129565
124,184.543,1.04885,2.74381,0.95607,0.67218,0.21533,0.26096,0.1894,1.42348,3.01976,0.97001,0.00012952,0.00012952,0.00012952
125,186.039,1.12248,2.6898,0.91639,0.67218,0.21533,0.26096,0.1894,1.42348,3.01976,0.97001,0.000129476,0.000129476,0.000129476
126,187.528,1.00598,2.42617,0.95284,0.59737,0.22233,0.26534,0.18887,1.42561,2.98524,0.96671,0.000129431,0.000129431,0.000129431
127,188.993,1.08442,2.47797,1.00805,0.59737,0.22233,0.26534,0.18887,1.42561,2.98524,0.96671,0.000129387,0.000129387,0.000129387
128,190.516,1.12813,2.95162,0.9547,0.56513,0.22547,0.26944,0.19115,1.41906,2.93124,0.96446,0.000129342,0.000129342,0.000129342
129,191.974,1.04765,2.36827,0.92275,0.56513,0.22547,0.26944,0.19115,1.41906,2.93124,0.96446,0.000129298,0.000129298,0.000129298
130,193.485,1.05828,2.48872,0.95598,0.59309,0.22697,0.26641,0.19031,1.40143,2.86885,0.96388,0.000129253,0.000129253,0.000129253
131,195,1.08008,2.4181,0.9491,0.59309,0.22697,0.26641,0.19031,1.40143,2.86885,0.96388,0.000129208,0.000129208,0.000129208
132,196.516,1.11528,2.77558,0.98914,0.62688,0.23171,0.26906,0.19261,1.39156,2.84063,0.96416,0.000129164,0.000129164,0.000129164
133,197.992,1.03854,2.53444,1.01528,0.62688,0.23171,0.26906,0.19261,1.39156,2.84063,0.96416,0.000129119,0.000129119,0.000129119
134,199.469,1.09264,2.49587,0.89191,0.62594,0.2323,0.27023,0.18762,1.38751,2.81411,0.96448,0.000129075,0.000129075,0.000129075
135,200.977,1.03494,2.46164,0.94698,0.62594,0.2323,0.27023,0.18762,1.38751,2.81411,0.96448,0.00012903,0.00012903,0.00012903
136,202.473,1.05422,2.51727,0.90841,0.62268,0.23542,0.27561,0.19261,1.39197,2.82111,0.96395,0.000128986,0.000128986,0.000128986
137,203.934,1.04899,2.55015,0.97091,0.62268,0.23542,0.27561,0.19261,1.39197,2.82111,0.96395,0.000128941,0.000128941,0.000128941
138,205.463,1.00732,2.21195,0.88963,0.65372,0.23582,0.28745,0.20253,1.41165,2.82461,0.96739,0.000128897,0.000128897,0.000128897
139,206.954,1.03872,2.34405,0.95818,0.65372,0.23582,0.28745,0.20253,1.41165,2.82461,0.96739,0.000128852,0.000128852,0.000128852
140,208.459,1.04534,2.32704,0.96478,0.58526,0.26798,0.29463,0.20607,1.41654,2.78731,0.96684,0.000128808,0.000128808,0.000128808
141,209.953,1.09099,2.6362,1.06828,0.58526,0.26798,0.29463,0.20607,1.41654,2.78731,0.96684,0.000128763,0.000128763,0.000128763
142,211.478,1.07956,2.29693,0.94166,0.59054,0.27248,0.29247,0.20194,1.38527,2.74364,0.96331,0.000128718,0.000128718,0.000128718
143,213.016,1.01268,2.25365,0.94783,0.59054,0.27248,0.29247,0.20194,1.38527,2.74364,0.96331,0.000128674,0.000128674,0.000128674
144,214.547,1.13823,2.61135,0.94604,0.66536,0.25192,0.29842,0.20963,1.36656,2.71651,0.9594,0.000128629,0.000128629,0.000128629
145,216.04,1.01122,2.36144,0.94751,0.66536,0.25192,0.29842,0.20963,1.36656,2.71651,0.9594,0.000128585,0.000128585,0.000128585
146,217.558,1.02357,2.33154,0.89652,0.64443,0.25116,0.30242,0.21409,1.36954,2.69522,0.9628,0.00012854,0.00012854,0.00012854
147,219.042,1.10971,2.32745,0.96141,0.64443,0.25116,0.30242,0.21409,1.36954,2.69522,0.9628,0.000128496,0.000128496,0.000128496
148,220.565,1.08698,2.32397,0.92983,0.5128,0.27723,0.32424,0.22986,1.39146,2.67126,0.96617,0.000128451,0.000128451,0.000128451
149,222.048,0.9613,2.0503,0.87022,0.5128,0.27723,0.32424,0.22986,1.39146,2.67126,0.96617,0.000128407,0.000128407,0.000128407
150,223.582,1.04426,2.25434,0.92903,0.52795,0.27939,0.32035,0.22639,1.4035,2.64457,0.97071,0.000128362,0.000128362,0.000128362
151,225.083,0.97875,2.14657,0.90622,0.52795,0.27939,0.32035,0.22639,1.4035,2.64457,0.97071,0.000128318,0.000128318,0.000128318
152,226.564,0.97953,2.18064,0.94056,0.53836,0.28359,0.32404,0.23192,1.39709,2.62178,0.97105,0.000128273,0.000128273,0.000128273
153,228.076,1.03262,2.04369,0.92462,0.53836,0.28359,0.32404,0.23192,1.39709,2.62178,0.97105,0.000128228,0.000128228,0.000128228
154,229.571,0.99772,2.24858,0.95049,0.60913,0.27233,0.32268,0.22912,1.37371,2.58371,0.96354,0.000128184,0.000128184,0.000128184
155,231.059,1.01792,2.16774,0.94951,0.60913,0.27233,0.32268,0.22912,1.37371,2.58371,0.96354,0.000128139,0.000128139,0.000128139
156,232.556,1.00216,2.08185,0.97165,0.60466,0.27571,0.32586,0.2286,1.38448,2.55093,0.9675,0.000128095,0.000128095,0.000128095
157,234.024,0.97932,1.98019,0.91565,0.60466,0.27571,0.32586,0.2286,1.38448,2.55093,0.9675,0.00012805,0.00012805,0.00012805
158,235.507,0.9097,1.94123,0.90567,0.61289,0.27799,0.32123,0.22037,1.41115,2.52149,0.97004,0.000128006,0.000128006,0.000128006
159,236.977,1.05502,2.23059,1.07185,0.61289,0.27799,0.32123,0.22037,1.41115,2.52149,0.97004,0.000127961,0.000127961,0.000127961
160,238.488,0.98842,2.08775,1.00805,0.66813,0.27694,0.34482,0.23122,1.41461,2.50698,0.96906,0.000127917,0.000127917,0.000127917
161,239.991,1.03348,2.08739,0.889,0.66813,0.27694,0.34482,0.23122,1.41461,2.50698,0.96906,0.000127872,0.000127872,0.000127872
162,241.498,0.93298,1.87895,0.88801,0.62464,0.27901,0.3644,0.24587,1.40422,2.50905,0.96204,0.000127827,0.000127827,0.000127827
163,242.998,0.95849,2.0534,0.96667,0.62464,0.27901,0.3644,0.24587,1.40422,2.50905,0.96204,0.000127783,0.000127783,0.000127783
164,244.521,0.98467,1.93827,0.91031,0.61712,0.2793,0.36903,0.25027,1.36823,2.4804,0.95581,0.000127738,0.000127738,0.000127738
165,246.028,0.90332,2.09411,0.96649,0.61712,0.2793,0.36903,0.25027,1.36823,2.4804,0.95581,0.000127694,0.000127694,0.000127694
166,247.542,0.92279,1.79148,0.88694,0.68307,0.28634,0.36966,0.25572,1.3393,2.44773,0.95459,0.000127649,0.000127649,0.000127649
167,249.017,0.98312,2.07177,0.90057,0.68307,0.28634,0.36966,0.25572,1.3393,2.44773,0.95459,0.000127605,0.000127605,0.000127605
168,250.528,0.93511,1.77759,0.88772,0.68335,0.28622,0.3742,0.26214,1.34709,2.45046,0.95528,0.00012756,0.00012756,0.00012756
169,252.01,1.00144,2.24324,0.92935,0.68335,0.28622,0.3742,0.26214,1.34709,2.45046,0.95528,0.000127516,0.000127516,0.000127516
170,253.496,0.92077,1.77552,0.88825,0.68006,0.28897,0.37759,0.26762,1.37452,2.44955,0.95887,0.000127471,0.000127471,0.000127471
171,255.006,0.96192,1.8912,0.89148,0.68006,0.28897,0.37759,0.26762,1.37452,2.44955,0.95887,0.000127427,0.000127427,0.000127427
172,256.545,1.04569,1.94441,0.93571,0.66071,0.30052,0.38093,0.26493,1.37345,2.42941,0.9597,0.000127382,0.000127382,0.000127382
173,258.008,1.00299,1.85571,0.97601,0.66071,0.30052,0.38093,0.26493,1.37345,2.42941,0.9597,0.000127337,0.000127337,0.000127337
174,259.523,1.03971,2.23568,0.94559,0.67917,0.3001,0.35986,0.25661,1.36805,2.4333,0.95918,0.000127293,0.000127293,0.000127293
175,261.033,1.00927,1.96422,0.88845,0.67917,0.3001,0.35986,0.25661,1.36805,2.4333,0.95918,0.000127248,0.000127248,0.000127248
176,262.549,1.10129,2.03873,0.92623,0.68424,0.30607,0.37515,0.26374,1.34138,2.42787,0.95751,0.000127204,0.000127204,0.000127204
177,264.036,1.01584,1.94227,0.92791,0.68424,0.30607,0.37515,0.26374,1.34138,2.42787,0.95751,0.000127159,0.000127159,0.000127159
178,265.536,0.9442,2.169,0.93031,0.63293,0.30879,0.3747,0.26712,1.33883,2.44453,0.96035,0.000127115,0.000127115,0.000127115
179,266.999,0.95906,1.78905,0.91685,0.63293,0.30879,0.3747,0.26712,1.33883,2.44453,0.96035,0.00012707,0.00012707,0.00012707
180,268.529,1.04882,2.21131,0.98461,0.59304,0.32542,0.37925,0.27061,1.32458,2.41883,0.95705,0.000127026,0.000127026,0.000127026
181,270.036,0.97903,1.86232,0.96523,0.59304,0.32542,0.37925,0.27061,1.32458,2.41883,0.95705,0.000126981,0.000126981,0.000126981
182,271.564,1.02997,1.99579,0.97759,0.59718,0.3243,0.38413,0.27232,1.34387,2.40387,0.95839,0.000126936,0.000126936,0.000126936
183,273.053,0.91712,1.79527,0.88984,0.59718,0.3243,0.38413,0.27232,1.34387,2.40387,0.95839,0.000126892,0.000126892,0.000126892
184,274.541,0.87175,1.64117,0.90264,0.6356,0.30341,0.37643,0.26304,1.36393,2.39866,0.96292,0.000126847,0.000126847,0.000126847
185,276.041,0.93741,1.65117,0.88874,0.6356,0.30341,0.37643,0.26304,1.36393,2.39866,0.96292,0.000126803,0.000126803,0.000126803
186,277.541,1.00457,1.7276,0.93641,0.70583,0.30357,0.40149,0.28302,1.36203,2.38648,0.96338,0.000126758,0.000126758,0.000126758
187,279.036,0.95325,1.83459,0.94546,0.70583,0.30357,0.40149,0.28302,1.36203,2.38648,0.96338,0.000126714,0.000126714,0.000126714
