epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
36,33.7697,1.38407,4.97858,1.24088,0,0,0,0,1.48987,5.34677,0.97192,8.1592e-05,8.1592e-05,8.1592e-05
37,34.6368,1.53835,5.07758,1.2772,0,0,0,0,1.48987,5.34677,0.97192,8.3388e-05,8.3388e-05,8.3388e-05
38,35.5174,1.56188,5.04792,1.2986,0,0,0,0,1.485,5.3249,0.97653,8.51566e-05,8.51566e-05,8.51566e-05
39,36.3697,1.56928,5.04577,1.2846,0,0,0,0,1.47814,5.30272,0.96298,8.68977e-05,8.68977e-05,8.68977e-05
40,37.2763,1.48953,4.95924,1.28641,0,0,0,0,1.47814,5.30272,0.96298,8.86112e-05,8.86112e-05,8.86112e-05
41,38.1695,1.45834,5.0012,1.22924,0,0,0,0,1.5142,5.28857,0.96842,9.02972e-05,9.02972e-05,9.02972e-05
42,39.0566,1.71089,4.99935,1.45712,0.04167,0.04167,0.04146,0.03317,1.53995,5.27962,0.96644,9.19557e-05,9.19557e-05,9.19557e-05
43,39.9055,1.48003,4.96583,1.21768,0.04167,0.04167,0.04146,0.03317,1.53995,5.27962,0.96644,9.35866e-05,9.35866e-05,9.35866e-05
44,40.7921,1.56064,4.94441,1.33652,0.04167,0.04167,0.04146,0.03317,1.53469,5.25703,0.96488,9.519e-05,9.519e-05,9.519e-05
45,41.6026,1.44923,4.86722,1.29128,0.04167,0.04167,0.04146,0.03317,1.53469,5.25703,0.96488,9.6766e-05,9.6766e-05,9.6766e-05
46,42.5266,1.33721,4.8548,1.19115,0.04167,0.04167,0.04146,0.03317,1.53598,5.2359,0.95812,9.83144e-05,9.83144e-05,9.83144e-05
47,43.4055,1.42296,4.84446,1.26611,0.04167,0.04167,0.04146,0.03317,1.53598,5.2359,0.95812,9.98352e-05,9.98352e-05,9.98352e-05
48,44.3023,1.55057,4.96146,1.27769,0.02083,0.04167,0.04146,0.03317,1.55648,5.2082,0.96207,0.000101329,0.000101329,0.000101329
49,45.1955,1.54243,5.01177,1.23735,0.02083,0.04167,0.04146,0.03317,1.55648,5.2082,0.96207,0.000102794,0.000102794,0.000102794
50,46.1101,1.43992,4.9938,1.18209,0.02083,0.04167,0.04146,0.03317,1.55825,5.18403,0.96569,0.000104233,0.000104233,0.000104233
51,47.0124,1.57216,4.91912,1.20214,0.02083,0.04167,0.04146,0.03317,1.55825,5.18403,0.96569,0.000104597,0.000104597,0.000104597
52,47.909,1.59983,4.88054,1.36381,0.00833,0.04167,0.04146,0.03731,1.5685,5.15951,0.96823,0.000103909,0.000103909,0.000103909
53,48.7552,1.48922,4.94037,1.21941,0.00833,0.04167,0.04146,0.03731,1.5685,5.15951,0.96823,0.000103221,0.000103221,0.000103221
54,49.5989,1.41012,4.82492,1.1745,0.52984,0.04167,0.04146,0.03731,1.57236,5.12852,0.96727,0.000102533,0.000102533,0.000102533
55,50.4518,1.51261,4.77184,1.29326,0.52984,0.04167,0.04146,0.03731,1.57236,5.12852,0.96727,0.000101845,0.000101845,0.000101845
56,51.3089,1.52552,4.83001,1.21188,0.5782,0.04167,0.04146,0.03317,1.58676,5.10239,0.977,0.000101157,0.000101157,0.000101157
57,52.1429,1.36753,4.77382,1.2101,0.5782,0.04167,0.04146,0.03317,1.58676,5.10239,0.977,0.000100469,0.000100469,0.000100469
58,52.9533,1.34093,4.78832,1.14772,0.62238,0.04167,0.04146,0.03731,1.58381,5.06044,0.97759,9.97812e-05,9.97812e-05,9.97812e-05
59,53.7886,1.32609,4.68738,1.16317,0.62238,0.04167,0.04146,0.03731,1.58381,5.06044,0.97759,9.90931e-05,9.90931e-05,9.90931e-05
60,54.678,1.30428,4.73297,1.16718,0.62318,0.04167,0.04146,0.03731,1.55767,5.01198,0.97493,9.84051e-05,9.84051e-05,9.84051e-05
61,55.5404,1.33186,4.72928,1.18459,0.62318,0.04167,0.04146,0.03731,1.55767,5.01198,0.97493,9.7717e-05,9.7717e-05,9.7717e-05
62,56.3687,1.52515,4.85306,1.16546,0.62357,0.04167,0.04146,0.03731,1.54314,4.97654,0.97684,9.7029e-05,9.7029e-05,9.7029e-05
63,57.2033,1.46569,4.67972,1.31242,0.62357,0.04167,0.04146,0.03731,1.54314,4.97654,0.97684,9.63409e-05,9.63409e-05,9.63409e-05
64,58.1134,1.37792,4.63176,1.21712,0.66543,0.04167,0.04146,0.03731,1.52587,4.93639,0.96652,9.56529e-05,9.56529e-05,9.56529e-05
65,58.9709,1.52566,4.65586,1.25908,0.66543,0.04167,0.04146,0.03731,1.52587,4.93639,0.96652,9.49648e-05,9.49648e-05,9.49648e-05
66,59.8156,1.40042,4.73096,1.23041,0.66548,0.04167,0.04146,0.03317,1.51921,4.89967,0.9637,9.42768e-05,9.42768e-05,9.42768e-05
67,60.6203,1.33534,4.64363,1.13375,0.66548,0.04167,0.04146,0.03317,1.51921,4.89967,0.9637,9.35887e-05,9.35887e-05,9.35887e-05
68,61.5387,1.41428,4.71489,1.14818,0.66549,0.04167,0.04606,0.03731,1.52631,4.88187,0.95932,9.29006e-05,9.29006e-05,9.29006e-05
69,62.3981,1.30047,4.66881,1.11659,0.66549,0.04167,0.04606,0.03731,1.52631,4.88187,0.95932,9.22126e-05,9.22126e-05,9.22126e-05
70,63.2568,1.30095,4.61924,1.14282,0.66546,0.04167,0.04837,0.03939,1.53549,4.85738,0.95707,9.15245e-05,9.15245e-05,9.15245e-05
71,64.102,1.31619,4.53319,1.15451,0.66546,0.04167,0.04837,0.03939,1.53549,4.85738,0.95707,9.08365e-05,9.08365e-05,9.08365e-05
72,64.9617,1.36983,4.54892,1.18372,0.74878,0.04167,0.05618,0.04173,1.54312,4.83619,0.96015,9.01485e-05,9.01485e-05,9.01485e-05
73,65.8391,1.27696,4.33782,1.21722,0.74878,0.04167,0.05618,0.04173,1.54312,4.83619,0.96015,8.94604e-05,8.94604e-05,8.94604e-05
74,66.7793,1.37282,4.5864,1.18183,0.74871,0.04167,0.05756,0.04629,1.55266,4.80709,0.95811,8.87724e-05,8.87724e-05,8.87724e-05
75,67.6698,1.30399,4.39122,1.2155,0.74871,0.04167,0.05756,0.04629,1.55266,4.80709,0.95811,8.80843e-05,8.80843e-05,8.80843e-05
76,68.4826,1.41527,4.53736,1.21371,0.74861,0.04167,0.05964,0.04873,1.54118,4.7831,0.96263,8.73962e-05,8.73962e-05,8.73962e-05
77,69.3173,1.34324,4.45361,1.21826,0.74861,0.04167,0.05964,0.04873,1.54118,4.7831,0.96263,8.67082e-05,8.67082e-05,8.67082e-05
78,70.2735,1.27762,4.5397,1.11121,0.70669,0.04167,0.06135,0.04942,1.53157,4.77553,0.96243,8.60201e-05,8.60201e-05,8.60201e-05
79,71.2051,1.33011,4.46078,1.19248,0.70669,0.04167,0.06135,0.04942,1.53157,4.77553,0.96243,8.53321e-05,8.53321e-05,8.53321e-05
80,72.1123,1.18197,4.31607,1.14382,0.70641,0.04167,0.06736,0.05458,1.51292,4.75465,0.95944,8.4644e-05,8.4644e-05,8.4644e-05
81,72.9339,1.37232,4.43024,1.26228,0.70641,0.04167,0.06736,0.05458,1.51292,4.75465,0.95944,8.3956e-05,8.3956e-05,8.3956e-05
82,73.8182,1.35388,4.52636,1.14182,0.70603,0.04167,0.06736,0.05458,1.51065,4.73769,0.96194,8.32679e-05,8.32679e-05,8.32679e-05
83,74.6866,1.45563,4.51389,1.19815,0.70603,0.04167,0.06736,0.05458,1.51065,4.73769,0.96194,8.25799e-05,8.25799e-05,8.25799e-05
84,75.6694,1.39832,4.47226,1.09255,0.62221,0.04167,0.07427,0.0608,1.51378,4.71928,0.96437,8.18918e-05,8.18918e-05,8.18918e-05
85,76.537,1.36194,4.30458,1.22506,0.62221,0.04167,0.07427,0.0608,1.51378,4.71928,0.96437,8.12038e-05,8.12038e-05,8.12038e-05
86,77.3613,1.32117,4.39807,1.17838,0.66375,0.04167,0.095,0.07946,1.54497,4.70586,0.97886,8.05157e-05,8.05157e-05,8.05157e-05
87,78.2188,1.30904,4.26401,1.20771,0.66375,0.04167,0.095,0.07946,1.54497,4.70586,0.97886,7.98277e-05,7.98277e-05,7.98277e-05
88,79.0123,1.35614,4.28606,1.18293,0.66361,0.04167,0.09456,0.07928,1.54871,4.6819,0.97869,7.91396e-05,7.91396e-05,7.91396e-05
89,79.8722,1.29365,4.23701,1.16219,0.66361,0.04167,0.09456,0.07928,1.54871,4.6819,0.97869,7.84516e-05,7.84516e-05,7.84516e-05
90,80.6666,1.30481,4.45084,1.13114,0.66388,0.04167,0.09456,0.07928,1.56863,4.67689,0.98569,7.77635e-05,7.77635e-05,7.77635e-05
91,81.4816,1.31844,4.41774,1.12002,0.66388,0.04167,0.09456,0.07928,1.56863,4.67689,0.98569,7.70755e-05,7.70755e-05,7.70755e-05
92,82.416,1.44334,4.38608,1.3249,0.70592,0.04167,0.10487,0.08341,1.57907,4.65564,0.98692,7.63874e-05,7.63874e-05,7.63874e-05
93,83.2462,1.49946,4.3969,1.24192,0.70592,0.04167,0.10487,0.08341,1.57907,4.65564,0.98692,7.56994e-05,7.56994e-05,7.56994e-05
94,84.3045,1.29342,4.41019,1.10128,0.7062,0.04167,0.11854,0.09026,1.56548,4.63073,0.98269,7.50113e-05,7.50113e-05,7.50113e-05
95,85.238,1.35231,4.27136,1.2898,0.7062,0.04167,0.11854,0.09026,1.56548,4.63073,0.98269,7.43233e-05,7.43233e-05,7.43233e-05
96,86.2138,1.39406,4.33704,1.18546,0.74802,0.04167,0.12524,0.09155,1.55381,4.60365,0.97432,7.36352e-05,7.36352e-05,7.36352e-05
97,87.0456,1.34684,4.20282,1.28822,0.74802,0.04167,0.12524,0.09155,1.55381,4.60365,0.97432,7.29472e-05,7.29472e-05,7.29472e-05
98,88.0733,1.18943,4.27595,1.07548,0.02871,0.1875,0.13353,0.09487,1.54318,4.55809,0.97157,7.22591e-05,7.22591e-05,7.22591e-05
99,89.0999,1.3181,4.25998,1.15766,0.02871,0.1875,0.13353,0.09487,1.54318,4.55809,0.97157,7.15711e-05,7.15711e-05,7.15711e-05
100,90.8999,1.37139,4.28433,1.194,0.02652,0.1875,0.13353,0.0957,1.5357,4.52976,0.97828,7.0883e-05,7.0883e-05,7.0883e-05
101,91.8229,1.36036,4.26852,1.17751,0.02652,0.1875,0.13353,0.0957,1.5357,4.52976,0.97828,7.0195e-05,7.0195e-05,7.0195e-05
102,92.749,1.414,4.24889,1.21222,0.02647,0.1875,0.1356,0.0957,1.54739,4.50787,0.9802,6.95069e-05,6.95069e-05,6.95069e-05
103,93.7153,1.3131,4.15474,1.1363,0.02647,0.1875,0.1356,0.0957,1.54739,4.50787,0.9802,6.88189e-05,6.88189e-05,6.88189e-05
104,94.6077,1.3744,4.20187,1.32835,0.04726,0.20833,0.15123,0.10767,1.53712,4.49308,0.96195,6.81308e-05,6.81308e-05,6.81308e-05
105,95.4465,1.44551,4.34541,1.20621,0.04726,0.20833,0.15123,0.10767,1.53712,4.49308,0.96195,6.74428e-05,6.74428e-05,6.74428e-05
106,96.4785,1.22374,4.17546,1.09044,0.04637,0.20833,0.15102,0.10759,1.54107,4.47859,0.9618,6.67548e-05,6.67548e-05,6.67548e-05
107,97.4119,1.34924,4.28766,1.15905,0.04637,0.20833,0.15102,0.10759,1.54107,4.47859,0.9618,6.60667e-05,6.60667e-05,6.60667e-05
108,98.303,1.35079,4.15113,1.1615,0.04953,0.20833,0.15097,0.10964,1.53815,4.46675,0.96077,6.53786e-05,6.53786e-05,6.53786e-05
109,99.2026,1.26587,4.15459,1.07616,0.04953,0.20833,0.15097,0.10964,1.53815,4.46675,0.96077,6.46906e-05,6.46906e-05,6.46906e-05
110,100.129,1.49384,4.24101,1.41049,0.05034,0.20833,0.15097,0.10757,1.52551,4.44351,0.96313,6.40025e-05,6.40025e-05,6.40025e-05
111,101.013,1.32344,4.13056,1.14335,0.05034,0.20833,0.15097,0.10757,1.52551,4.44351,0.96313,6.33145e-05,6.33145e-05,6.33145e-05
112,101.914,1.38524,4.10962,1.2336,0.05433,0.25,0.16129,0.10963,1.50912,4.42698,0.95959,6.26264e-05,6.26264e-05,6.26264e-05
113,102.887,1.35536,4.25546,1.15147,0.05433,0.25,0.16129,0.10963,1.50912,4.42698,0.95959,6.19384e-05,6.19384e-05,6.19384e-05
114,103.795,1.2722,4.00673,1.16756,0.0545,0.25,0.16133,0.11068,1.5027,4.40594,0.96174,6.12503e-05,6.12503e-05,6.12503e-05
115,104.647,1.31857,4.10155,1.16328,0.0545,0.25,0.16133,0.11068,1.5027,4.40594,0.96174,6.05623e-05,6.05623e-05,6.05623e-05
116,105.511,1.35549,4.18325,1.12324,0.05618,0.26389,0.1851,0.1263,1.50681,4.39197,0.96698,5.98743e-05,5.98743e-05,5.98743e-05
117,106.332,1.36173,4.1072,1.20159,0.05618,0.26389,0.1851,0.1263,1.50681,4.39197,0.96698,5.91862e-05,5.91862e-05,5.91862e-05
118,107.21,1.33306,4.01275,1.35813,0.06432,0.28472,0.1952,0.13897,1.51279,4.38246,0.97314,5.84982e-05,5.84982e-05,5.84982e-05
119,108.118,1.3618,4.17046,1.20173,0.06432,0.28472,0.1952,0.13897,1.51279,4.38246,0.97314,5.78101e-05,5.78101e-05,5.78101e-05
120,109.083,1.37742,4.15996,1.20977,0.35947,0.10417,0.18239,0.13131,1.51984,4.36768,0.9718,5.71221e-05,5.71221e-05,5.71221e-05
121,109.864,1.27886,4.14919,1.19709,0.35947,0.10417,0.18239,0.13131,1.51984,4.36768,0.9718,5.6434e-05,5.6434e-05,5.6434e-05
122,110.812,1.34141,4.16442,1.11819,0.4873,0.10417,0.18497,0.13284,1.53617,4.36302,0.97043,5.5746e-05,5.5746e-05,5.5746e-05
123,111.607,1.25509,4.0457,1.22227,0.4873,0.10417,0.18497,0.13284,1.53617,4.36302,0.97043,5.50579e-05,5.50579e-05,5.50579e-05
124,112.531,1.37076,4.09039,1.17264,0.54698,0.10417,0.21599,0.15229,1.54354,4.34403,0.96315,5.43698e-05,5.43698e-05,5.43698e-05
125,113.523,1.32468,4.06328,1.22249,0.54698,0.10417,0.21599,0.15229,1.54354,4.34403,0.96315,5.36818e-05,5.36818e-05,5.36818e-05
126,114.467,1.43407,4.1832,1.23925,0.05823,0.26389,0.21468,0.15564,1.56802,4.35457,0.97312,5.29937e-05,5.29937e-05,5.29937e-05
127,115.325,1.38976,4.0267,1.10062,0.05823,0.26389,0.21468,0.15564,1.56802,4.35457,0.97312,5.23057e-05,5.23057e-05,5.23057e-05
128,116.233,1.15046,4.00704,1.10526,0.5927,0.10417,0.21344,0.15701,1.58958,4.35134,0.97687,5.16176e-05,5.16176e-05,5.16176e-05
129,117.096,1.27803,3.83458,1.10719,0.5927,0.10417,0.21344,0.15701,1.58958,4.35134,0.97687,5.09296e-05,5.09296e-05,5.09296e-05
130,117.904,1.38441,4.06983,1.21935,0.06462,0.28472,0.22335,0.16401,1.5969,4.33751,0.97751,5.02415e-05,5.02415e-05,5.02415e-05
131,118.67,1.33239,3.94642,1.13102,0.06462,0.28472,0.22335,0.16401,1.5969,4.33751,0.97751,4.95535e-05,4.95535e-05,4.95535e-05
132,119.52,1.32456,3.91136,1.19688,0.06697,0.29861,0.22526,0.16589,1.60105,4.32512,0.97747,4.88654e-05,4.88654e-05,4.88654e-05
133,120.404,1.37922,4.00961,1.26422,0.06697,0.29861,0.22526,0.16589,1.60105,4.32512,0.97747,4.81774e-05,4.81774e-05,4.81774e-05
134,121.203,1.22778,3.84369,1.16237,0.06716,0.29861,0.2253,0.16176,1.60489,4.31417,0.98063,4.74893e-05,4.74893e-05,4.74893e-05
135,122.004,1.2765,3.96433,1.13029,0.06716,0.29861,0.2253,0.16176,1.60489,4.31417,0.98063,4.68013e-05,4.68013e-05,4.68013e-05
136,122.837,1.28722,3.88788,1.25355,0.06745,0.29861,0.20475,0.14498,1.59612,4.30571,0.9798,4.61132e-05,4.61132e-05,4.61132e-05
137,123.669,1.26807,4.06649,1.1644,0.06745,0.29861,0.20475,0.14498,1.59612,4.30571,0.9798,4.54252e-05,4.54252e-05,4.54252e-05
138,124.508,1.23536,3.94746,1.1246,0.06645,0.29861,0.20776,0.14788,1.58061,4.30051,0.97906,4.47371e-05,4.47371e-05,4.47371e-05
139,125.303,1.28741,3.93312,1.1625,0.06645,0.29861,0.20776,0.14788,1.58061,4.30051,0.97906,4.40491e-05,4.40491e-05,4.40491e-05
140,126.119,1.25187,3.94913,1.08403,0.06645,0.29861,0.20738,0.15172,1.59152,4.30521,0.98686,4.33611e-05,4.33611e-05,4.33611e-05
141,126.903,1.23392,3.74134,1.18973,0.06645,0.29861,0.20738,0.15172,1.59152,4.30521,0.98686,4.2673e-05,4.2673e-05,4.2673e-05
142,127.71,1.27488,3.87141,1.15512,0.05951,0.29861,0.20599,0.1493,1.58533,4.2957,0.98924,4.1985e-05,4.1985e-05,4.1985e-05
143,128.537,1.28431,3.91637,1.15685,0.05951,0.29861,0.20599,0.1493,1.58533,4.2957,0.98924,4.12969e-05,4.12969e-05,4.12969e-05
144,129.37,1.25891,3.81179,1.13265,0.05913,0.29861,0.20638,0.14549,1.58396,4.28415,0.98713,4.06088e-05,4.06088e-05,4.06088e-05
145,130.17,1.25484,3.82509,1.1194,0.05913,0.29861,0.20638,0.14549,1.58396,4.28415,0.98713,3.99208e-05,3.99208e-05,3.99208e-05
146,130.97,1.42008,3.82376,1.17932,0.06916,0.34861,0.2154,0.15171,1.57279,4.25545,0.97708,3.92327e-05,3.92327e-05,3.92327e-05
147,131.77,1.26441,3.94681,1.14626,0.06916,0.34861,0.2154,0.15171,1.57279,4.25545,0.97708,3.85447e-05,3.85447e-05,3.85447e-05
148,132.603,1.28426,3.91642,1.14577,0.06747,0.34861,0.21533,0.15503,1.57391,4.23577,0.9718,3.78567e-05,3.78567e-05,3.78567e-05
149,133.433,1.30098,3.88062,1.18806,0.06747,0.34861,0.21533,0.15503,1.57391,4.23577,0.9718,3.71686e-05,3.71686e-05,3.71686e-05
150,134.237,1.29276,3.77687,1.16527,0.06771,0.34861,0.21832,0.15682,1.5744,4.21951,0.96883,3.64806e-05,3.64806e-05,3.64806e-05
151,135.037,1.37552,3.94437,1.09971,0.06771,0.34861,0.21832,0.15682,1.5744,4.21951,0.96883,3.57925e-05,3.57925e-05,3.57925e-05
152,135.852,1.22312,3.82901,1.22008,0.06625,0.34861,0.22817,0.16125,1.58369,4.19577,0.9653,3.51044e-05,3.51044e-05,3.51044e-05
153,136.637,1.19873,3.75185,1.16982,0.06625,0.34861,0.22817,0.16125,1.58369,4.19577,0.9653,3.44164e-05,3.44164e-05,3.44164e-05
154,137.504,1.36434,3.97356,1.18563,0.06235,0.34861,0.22809,0.16125,1.60183,4.19335,0.96733,3.37283e-05,3.37283e-05,3.37283e-05
155,138.336,1.14577,3.75884,1.02918,0.06235,0.34861,0.22809,0.16125,1.60183,4.19335,0.96733,3.30403e-05,3.30403e-05,3.30403e-05
156,139.24,1.24601,3.78364,1.13636,0.06317,0.34861,0.22856,0.15757,1.61553,4.19387,0.97168,3.23522e-05,3.23522e-05,3.23522e-05
157,140.364,1.34229,3.73314,1.23132,0.06317,0.34861,0.22856,0.15757,1.61553,4.19387,0.97168,3.16642e-05,3.16642e-05,3.16642e-05
158,141.27,1.28238,3.75559,1.17617,0.06297,0.34861,0.22872,0.1558,1.62546,4.18982,0.97113,3.09761e-05,3.09761e-05,3.09761e-05
159,142.285,1.19847,3.81683,1.11552,0.06297,0.34861,0.22872,0.1558,1.62546,4.18982,0.97113,3.02881e-05,3.02881e-05,3.02881e-05
160,143.344,1.28114,3.75137,1.14622,0.06112,0.34861,0.22526,0.15373,1.62311,4.17477,0.96922,2.96e-05,2.96e-05,2.96e-05
161,144.199,1.27124,3.9168,1.08177,0.06112,0.34861,0.22526,0.15373,1.62311,4.17477,0.96922,2.8912e-05,2.8912e-05,2.8912e-05
162,145.07,1.27133,3.92586,1.0631,0.06367,0.34861,0.22537,0.15424,1.63573,4.17589,0.97048,2.82239e-05,2.82239e-05,2.82239e-05
163,145.934,1.21003,3.68559,1.12698,0.06367,0.34861,0.22537,0.15424,1.63573,4.17589,0.97048,2.75359e-05,2.75359e-05,2.75359e-05
164,146.819,1.29781,3.81954,1.26746,0.06304,0.34861,0.22677,0.15682,1.62875,4.17662,0.97147,2.68479e-05,2.68479e-05,2.68479e-05
165,147.636,1.40494,3.88,1.17113,0.06304,0.34861,0.22677,0.15682,1.62875,4.17662,0.97147,2.61598e-05,2.61598e-05,2.61598e-05
166,148.47,1.26213,3.94349,1.0631,0.06451,0.34861,0.227,0.15816,1.63915,4.16402,0.97097,2.54718e-05,2.54718e-05,2.54718e-05
167,149.304,1.32286,3.78657,1.24473,0.06451,0.34861,0.227,0.15816,1.63915,4.16402,0.97097,2.47837e-05,2.47837e-05,2.47837e-05
168,150.137,1.24535,3.84303,1.1291,0.06396,0.34861,0.22747,0.15796,1.64048,4.16227,0.97163,2.40957e-05,2.40957e-05,2.40957e-05
169,151.004,1.1638,3.81615,1.13355,0.06396,0.34861,0.22747,0.15796,1.64048,4.16227,0.97163,2.34076e-05,2.34076e-05,2.34076e-05
170,151.833,1.22583,3.72166,1.1063,0.06439,0.34861,0.22788,0.15724,1.64609,4.16107,0.97633,2.27196e-05,2.27196e-05,2.27196e-05
171,152.637,1.22595,3.74153,1.12813,0.06439,0.34861,0.22788,0.15724,1.64609,4.16107,0.97633,2.20315e-05,2.20315e-05,2.20315e-05
172,153.452,1.28875,3.80277,1.13159,0.06325,0.34861,0.22794,0.15832,1.63601,4.15309,0.97376,2.13434e-05,2.13434e-05,2.13434e-05
173,154.253,1.07655,3.40292,1.0259,0.06325,0.34861,0.22794,0.15832,1.63601,4.15309,0.97376,2.06554e-05,2.06554e-05,2.06554e-05
174,155.105,1.21363,3.82999,1.0818,0.06397,0.34861,0.22757,0.15962,1.63392,4.14501,0.9748,1.99674e-05,1.99674e-05,1.99674e-05
175,155.937,1.22502,3.67254,1.12329,0.06397,0.34861,0.22757,0.15962,1.63392,4.14501,0.9748,1.92793e-05,1.92793e-05,1.92793e-05
176,156.771,1.27161,3.82928,1.12927,0.06283,0.34861,0.22746,0.15747,1.62686,4.13926,0.97675,1.85912e-05,1.85912e-05,1.85912e-05
177,157.604,1.20032,3.71377,1.13948,0.06283,0.34861,0.22746,0.15747,1.62686,4.13926,0.97675,1.79032e-05,1.79032e-05,1.79032e-05
178,158.437,1.27402,3.72651,1.12336,0.06666,0.39028,0.23307,0.16275,1.63171,4.13883,0.97486,1.72151e-05,1.72151e-05,1.72151e-05
