epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
181,160.116,1.29621,3.13561,1.13737,0.61479,0.22404,0.26938,0.18947,1.66885,3.81693,1.01133,8.94604e-05,8.94604e-05,8.94604e-05
182,161.21,1.30417,3.2037,1.19397,0.61654,0.22574,0.26413,0.18474,1.67842,3.80828,1.01082,8.91852e-05,8.91852e-05,8.91852e-05
183,162.154,1.21614,3.16465,1.17678,0.61654,0.22574,0.26413,0.18474,1.67842,3.80828,1.01082,8.891e-05,8.891e-05,8.891e-05
184,163.097,1.06941,2.86382,1.10365,0.67067,0.22085,0.26769,0.18503,1.68097,3.77846,1.02339,8.86347e-05,8.86347e-05,8.86347e-05
185,163.965,1.17463,3.21919,1.23011,0.67067,0.22085,0.26769,0.18503,1.68097,3.77846,1.02339,8.83595e-05,8.83595e-05,8.83595e-05
186,164.862,1.21174,3.05749,1.06511,0.67128,0.2222,0.26784,0.18648,1.68095,3.7479,1.01044,8.80843e-05,8.80843e-05,8.80843e-05
187,165.765,1.24042,2.95689,1.05683,0.67128,0.2222,0.26784,0.18648,1.68095,3.7479,1.01044,8.78091e-05,8.78091e-05,8.78091e-05
188,166.621,1.17825,3.08697,1.25685,0.66909,0.22278,0.26809,0.18455,1.6686,3.73786,1.00728,8.75339e-05,8.75339e-05,8.75339e-05
189,167.458,1.23055,2.88491,1.13761,0.66909,0.22278,0.26809,0.18455,1.6686,3.73786,1.00728,8.72586e-05,8.72586e-05,8.72586e-05
190,168.387,1.08876,3.01518,1.1229,0.66895,0.22519,0.26808,0.19286,1.68427,3.73887,1.01567,8.69834e-05,8.69834e-05,8.69834e-05
191,169.234,1.09395,2.77543,1.1521,0.66895,0.22519,0.26808,0.19286,1.68427,3.73887,1.01567,8.67082e-05,8.67082e-05,8.67082e-05
192,170.109,1.1312,2.97043,1.07643,0.61991,0.22699,0.26879,0.18957,1.69273,3.71788,1.02134,8.6433e-05,8.6433e-05,8.6433e-05
193,170.984,1.05585,2.81241,0.97018,0.61991,0.22699,0.26879,0.18957,1.69273,3.71788,1.02134,8.61578e-05,8.61578e-05,8.61578e-05
194,171.866,1.09937,2.84188,1.03706,0.57924,0.22682,0.27329,0.19209,1.68897,3.68248,1.02386,8.58825e-05,8.58825e-05,8.58825e-05
195,172.699,1.1457,2.9651,1.04004,0.57924,0.22682,0.27329,0.19209,1.68897,3.68248,1.02386,8.56073e-05,8.56073e-05,8.56073e-05
196,173.597,1.2248,2.96222,1.13847,0.53402,0.26771,0.28149,0.19965,1.67527,3.64252,1.01309,8.53321e-05,8.53321e-05,8.53321e-05
197,174.489,1.0925,2.71916,1.01956,0.53402,0.26771,0.28149,0.19965,1.67527,3.64252,1.01309,8.50569e-05,8.50569e-05,8.50569e-05
198,175.458,1.16955,2.93552,1.08306,0.53754,0.26631,0.28014,0.19879,1.66243,3.64008,1.01334,8.47817e-05,8.47817e-05,8.47817e-05
199,176.446,1.18634,3.07234,1.096,0.53754,0.26631,0.28014,0.19879,1.66243,3.64008,1.01334,8.45064e-05,8.45064e-05,8.45064e-05
200,177.464,1.07736,2.71558,1.02181,0.57935,0.26626,0.28135,0.19974,1.67547,3.64353,1.01096,8.42312e-05,8.42312e-05,8.42312e-05
201,178.403,1.08775,2.70993,1.02715,0.57935,0.26626,0.28135,0.19974,1.67547,3.64353,1.01096,8.3956e-05,8.3956e-05,8.3956e-05
202,179.282,1.22878,3.08518,1.08803,0.62367,0.26612,0.27631,0.19443,1.68621,3.65376,0.99608,8.36808e-05,8.36808e-05,8.36808e-05
203,180.169,1.15861,2.70731,1.01425,0.62367,0.26612,0.27631,0.19443,1.68621,3.65376,0.99608,8.34056e-05,8.34056e-05,8.34056e-05
204,181.076,1.21192,2.91308,1.07997,0.66736,0.26635,0.27356,0.19114,1.69264,3.69819,0.98225,8.31303e-05,8.31303e-05,8.31303e-05
205,181.973,1.22471,2.8276,1.02009,0.66736,0.26635,0.27356,0.19114,1.69264,3.69819,0.98225,8.28551e-05,8.28551e-05,8.28551e-05
206,182.886,1.01438,2.5945,1.01057,0.58926,0.24597,0.27664,0.18713,1.6895,3.72907,0.98421,8.25799e-05,8.25799e-05,8.25799e-05
207,183.775,1.12578,2.8911,1.06865,0.58926,0.24597,0.27664,0.18713,1.6895,3.72907,0.98421,8.23047e-05,8.23047e-05,8.23047e-05
208,184.792,1.11535,2.77215,1.09295,0.55257,0.27024,0.29031,0.19228,1.68241,3.76078,0.98469,8.20295e-05,8.20295e-05,8.20295e-05
209,185.751,1.17847,2.64712,1.07556,0.55257,0.27024,0.29031,0.19228,1.68241,3.76078,0.98469,8.17542e-05,8.17542e-05,8.17542e-05
210,186.692,1.12809,2.58867,1.03126,0.55418,0.27028,0.28978,0.19303,1.66848,3.79716,0.97639,8.1479e-05,8.1479e-05,8.1479e-05
211,187.55,1.04296,2.85808,0.97971,0.55418,0.27028,0.28978,0.19303,1.66848,3.79716,0.97639,8.12038e-05,8.12038e-05,8.12038e-05
212,188.435,1.09811,2.7427,1.05363,0.53712,0.21528,0.28995,0.1954,1.65675,3.79675,0.97535,8.09286e-05,8.09286e-05,8.09286e-05
213,189.332,1.20471,2.71801,1.09718,0.53712,0.21528,0.28995,0.1954,1.65675,3.79675,0.97535,8.06534e-05,8.06534e-05,8.06534e-05
214,190.197,1.03964,2.80518,1.05262,0.53692,0.21528,0.28991,0.19602,1.62713,3.80276,0.96411,8.03781e-05,8.03781e-05,8.03781e-05
215,191.065,1.30046,2.65475,1.06616,0.53692,0.21528,0.28991,0.19602,1.62713,3.80276,0.96411,8.01029e-05,8.01029e-05,8.01029e-05
216,192.054,0.96875,2.39754,0.97399,0.53565,0.21528,0.28978,0.19955,1.62004,3.80985,0.9652,7.98277e-05,7.98277e-05,7.98277e-05
217,192.975,1.09567,2.55499,1.00974,0.53565,0.21528,0.28978,0.19955,1.62004,3.80985,0.9652,7.95525e-05,7.95525e-05,7.95525e-05
218,193.897,1.18649,2.63898,1.02795,0.53564,0.25694,0.29148,0.19531,1.6419,3.80644,0.97254,7.92773e-05,7.92773e-05,7.92773e-05
219,194.749,1.06763,2.55339,1.07856,0.53564,0.25694,0.29148,0.19531,1.6419,3.80644,0.97254,7.9002e-05,7.9002e-05,7.9002e-05
220,195.736,1.16589,2.61807,1.09464,0.52532,0.25694,0.29247,0.19772,1.64968,3.75079,0.97847,7.87268e-05,7.87268e-05,7.87268e-05
221,196.575,1.0971,2.652,1.01355,0.52532,0.25694,0.29247,0.19772,1.64968,3.75079,0.97847,7.84516e-05,7.84516e-05,7.84516e-05
222,197.489,1.0976,2.41844,0.97913,0.62925,0.25694,0.2927,0.19608,1.65434,3.73196,0.98288,7.81764e-05,7.81764e-05,7.81764e-05
223,198.461,1.0591,2.87863,1.11662,0.62925,0.25694,0.2927,0.19608,1.65434,3.73196,0.98288,7.79012e-05,7.79012e-05,7.79012e-05
224,199.418,1.12106,2.50716,1.04296,0.70309,0.23611,0.29616,0.19673,1.66108,3.69602,0.98456,7.76259e-05,7.76259e-05,7.76259e-05
225,200.228,1.01195,2.57299,0.97691,0.70309,0.23611,0.29616,0.19673,1.66108,3.69602,0.98456,7.73507e-05,7.73507e-05,7.73507e-05
226,201.126,1.12085,2.71831,1.14104,0.71134,0.23536,0.28907,0.19078,1.66725,3.6654,0.98657,7.70755e-05,7.70755e-05,7.70755e-05
227,201.961,1.1663,2.71408,1.12332,0.71134,0.23536,0.28907,0.19078,1.66725,3.6654,0.98657,7.68003e-05,7.68003e-05,7.68003e-05
228,202.891,0.99886,2.42318,1.04212,0.71738,0.24013,0.3028,0.20008,1.65411,3.60209,0.98349,7.65251e-05,7.65251e-05,7.65251e-05
229,203.702,1.05562,2.56612,1.10028,0.71738,0.24013,0.3028,0.20008,1.65411,3.60209,0.98349,7.62498e-05,7.62498e-05,7.62498e-05
230,204.628,1.19379,2.63253,1.05287,0.71472,0.24081,0.30494,0.20171,1.64988,3.54828,0.97766,7.59746e-05,7.59746e-05,7.59746e-05
231,205.451,1.1534,2.66162,0.99453,0.71472,0.24081,0.30494,0.20171,1.64988,3.54828,0.97766,7.56994e-05,7.56994e-05,7.56994e-05
232,206.431,1.20127,2.61845,1.10977,0.65019,0.27442,0.29745,0.19721,1.6475,3.5133,0.97829,7.54242e-05,7.54242e-05,7.54242e-05
233,207.287,1.11317,2.57107,1.10283,0.65019,0.27442,0.29745,0.19721,1.6475,3.5133,0.97829,7.5149e-05,7.5149e-05,7.5149e-05
234,208.295,1.31644,2.60135,1.04021,0.65246,0.29393,0.30527,0.2026,1.64393,3.48188,0.97837,7.48737e-05,7.48737e-05,7.48737e-05
235,209.19,1.08468,2.33554,0.97219,0.65246,0.29393,0.30527,0.2026,1.64393,3.48188,0.97837,7.45985e-05,7.45985e-05,7.45985e-05
236,210.215,1.00888,2.19071,1.02288,0.64672,0.29461,0.30519,0.20624,1.64195,3.4558,0.98101,7.43233e-05,7.43233e-05,7.43233e-05
237,211.209,1.11146,2.49335,1.07484,0.64672,0.29461,0.30519,0.20624,1.64195,3.4558,0.98101,7.40481e-05,7.40481e-05,7.40481e-05
238,212.285,1.02525,2.54985,1.07236,0.6271,0.29861,0.30551,0.20848,1.63172,3.44548,0.98136,7.37729e-05,7.37729e-05,7.37729e-05
239,213.262,1.26409,2.91801,1.13992,0.6271,0.29861,0.30551,0.20848,1.63172,3.44548,0.98136,7.34976e-05,7.34976e-05,7.34976e-05
240,214.332,1.13045,2.67321,1.14306,0.61998,0.30694,0.3041,0.21037,1.62728,3.45072,0.98013,7.32224e-05,7.32224e-05,7.32224e-05
241,215.302,1.20958,2.54036,1.05353,0.61998,0.30694,0.3041,0.21037,1.62728,3.45072,0.98013,7.29472e-05,7.29472e-05,7.29472e-05
242,216.245,1.12635,2.23797,1.01908,0.63078,0.26528,0.32476,0.23121,1.63871,3.46869,0.98067,7.2672e-05,7.2672e-05,7.2672e-05
243,217.25,1.09736,2.61149,1.01783,0.63078,0.26528,0.32476,0.23121,1.63871,3.46869,0.98067,7.23968e-05,7.23968e-05,7.23968e-05
244,218.214,1.07918,2.41382,1.06501,0.63496,0.26528,0.31751,0.2197,1.63755,3.46631,0.98115,7.21215e-05,7.21215e-05,7.21215e-05
245,219.144,1.09034,2.45271,1.08404,0.63496,0.26528,0.31751,0.2197,1.63755,3.46631,0.98115,7.18463e-05,7.18463e-05,7.18463e-05
246,220.07,1.12136,2.39982,0.96954,0.63247,0.26528,0.31751,0.22324,1.63908,3.49574,0.98178,7.15711e-05,7.15711e-05,7.15711e-05
247,221.014,1.22077,2.62688,1.05561,0.63247,0.26528,0.31751,0.22324,1.63908,3.49574,0.98178,7.12959e-05,7.12959e-05,7.12959e-05
248,221.926,1.04664,2.4125,1.08159,0.63982,0.25694,0.33828,0.23204,1.65176,3.50222,0.98657,7.10207e-05,7.10207e-05,7.10207e-05
249,222.922,1.1032,2.50625,1.14933,0.63982,0.25694,0.33828,0.23204,1.65176,3.50222,0.98657,7.07454e-05,7.07454e-05,7.07454e-05
250,224.267,1.03087,2.34815,1.00177,0.64281,0.25694,0.33982,0.2358,1.66728,3.50855,0.98941,7.04702e-05,7.04702e-05,7.04702e-05
251,225.811,1.12693,2.56004,1.03524,0.64281,0.25694,0.33982,0.2358,1.66728,3.50855,0.98941,7.0195e-05,7.0195e-05,7.0195e-05
252,227.314,1.08089,2.45992,1.07056,0.70478,0.25579,0.33977,0.23601,1.68935,3.544,1.00366,6.99198e-05,6.99198e-05,6.99198e-05
253,228.4,1.03383,2.41832,1.04057,0.70478,0.25579,0.33977,0.23601,1.68935,3.544,1.00366,6.96446e-05,6.96446e-05,6.96446e-05
254,229.391,1.0513,2.2822,1.00353,0.64173,0.25694,0.33993,0.24017,1.69976,3.56907,1.02849,6.93693e-05,6.93693e-05,6.93693e-05
255,230.311,1.13364,2.46021,1.0082,0.64173,0.25694,0.33993,0.24017,1.69976,3.56907,1.02849,6.90941e-05,6.90941e-05,6.90941e-05
256,231.244,1.04076,2.21786,1.0449,0.63922,0.25694,0.33982,0.24055,1.68276,3.58208,1.0161,6.88189e-05,6.88189e-05,6.88189e-05
257,232.097,1.06171,2.70709,1.14973,0.63922,0.25694,0.33982,0.24055,1.68276,3.58208,1.0161,6.85437e-05,6.85437e-05,6.85437e-05
258,232.971,1.23515,2.62991,1.00646,0.63853,0.29861,0.33826,0.23962,1.64256,3.59414,0.98019,6.82685e-05,6.82685e-05,6.82685e-05
259,233.844,1.13533,2.46059,1.05233,0.63853,0.29861,0.33826,0.23962,1.64256,3.59414,0.98019,6.79932e-05,6.79932e-05,6.79932e-05
260,234.723,1.09848,2.3525,1.02545,0.63367,0.29861,0.33619,0.23819,1.64265,3.60638,0.97369,6.7718e-05,6.7718e-05,6.7718e-05
261,235.554,1.05762,2.27748,1.01117,0.63367,0.29861,0.33619,0.23819,1.64265,3.60638,0.97369,6.74428e-05,6.74428e-05,6.74428e-05
262,236.412,1.06363,2.43513,1.03812,0.53889,0.29861,0.33619,0.24649,1.6148,3.61952,0.95429,6.71676e-05,6.71676e-05,6.71676e-05
263,237.252,1.03059,2.16981,1.04636,0.53889,0.29861,0.33619,0.24649,1.6148,3.61952,0.95429,6.68924e-05,6.68924e-05,6.68924e-05
264,238.229,1.07284,2.38256,1.04354,0.53819,0.29861,0.32616,0.23264,1.6241,3.57354,0.94791,6.66171e-05,6.66171e-05,6.66171e-05
265,239.18,1.07802,2.25962,1.08022,0.53819,0.29861,0.32616,0.23264,1.6241,3.57354,0.94791,6.63419e-05,6.63419e-05,6.63419e-05
266,240.221,1.07311,2.25734,1.04312,0.54281,0.29861,0.33497,0.24525,1.60271,3.55054,0.94103,6.60667e-05,6.60667e-05,6.60667e-05
267,241.155,1.06765,2.47337,1.11077,0.54281,0.29861,0.33497,0.24525,1.60271,3.55054,0.94103,6.57915e-05,6.57915e-05,6.57915e-05
268,242.147,1.06224,2.2848,0.97522,0.58993,0.25694,0.33508,0.23793,1.59048,3.5478,0.93901,6.55163e-05,6.55163e-05,6.55163e-05
269,243.02,1.0557,2.2583,1.05815,0.58993,0.25694,0.33508,0.23793,1.59048,3.5478,0.93901,6.5241e-05,6.5241e-05,6.5241e-05
270,243.967,1.04156,2.67389,0.96397,0.67385,0.25694,0.33521,0.24279,1.58764,3.557,0.94176,6.49658e-05,6.49658e-05,6.49658e-05
271,244.862,1.01613,2.20444,0.99837,0.67385,0.25694,0.33521,0.24279,1.58764,3.557,0.94176,6.46906e-05,6.46906e-05,6.46906e-05
272,245.858,1.048,2.22546,0.97087,0.74564,0.25175,0.33521,0.24279,1.58541,3.55603,0.94463,6.44154e-05,6.44154e-05,6.44154e-05
273,246.717,1.06762,2.50397,1.05092,0.74564,0.25175,0.33521,0.24279,1.58541,3.55603,0.94463,6.41402e-05,6.41402e-05,6.41402e-05
274,247.588,1.02194,2.12614,1.05915,0.75886,0.26727,0.3386,0.24415,1.59023,3.54563,0.95095,6.38649e-05,6.38649e-05,6.38649e-05
275,248.496,1.09826,2.62085,1.01572,0.75886,0.26727,0.3386,0.24415,1.59023,3.54563,0.95095,6.35897e-05,6.35897e-05,6.35897e-05
276,249.411,0.91592,1.99949,0.96976,0.75878,0.26518,0.33841,0.24256,1.59879,3.54117,0.95736,6.33145e-05,6.33145e-05,6.33145e-05
277,250.255,1.01431,2.19621,1.05163,0.75878,0.26518,0.33841,0.24256,1.59879,3.54117,0.95736,6.30393e-05,6.30393e-05,6.30393e-05
278,251.173,1.01366,2.46231,1.00362,0.75987,0.26386,0.31764,0.22807,1.59523,3.54756,0.96236,6.27641e-05,6.27641e-05,6.27641e-05
279,252.073,1.0257,2.51863,1.04526,0.75987,0.26386,0.31764,0.22807,1.59523,3.54756,0.96236,6.24888e-05,6.24888e-05,6.24888e-05
280,253.071,1.03143,1.98725,0.96626,0.75906,0.26354,0.33167,0.23378,1.60362,3.56692,0.97023,6.22136e-05,6.22136e-05,6.22136e-05
281,254.184,1.06574,2.61232,1.03202,0.75906,0.26354,0.33167,0.23378,1.60362,3.56692,0.97023,6.19384e-05,6.19384e-05,6.19384e-05
282,255.31,1.04242,2.24131,1.08298,0.76051,0.2638,0.35239,0.25348,1.61203,3.59204,0.97692,6.16632e-05,6.16632e-05,6.16632e-05
283,256.328,1.02969,2.18072,1.02719,0.76051,0.2638,0.35239,0.25348,1.61203,3.59204,0.97692,6.1388e-05,6.1388e-05,6.1388e-05
284,257.33,1.04503,2.24003,1.04134,0.75624,0.26571,0.34585,0.23843,1.61862,3.61334,0.97758,6.11127e-05,6.11127e-05,6.11127e-05
285,258.197,1.0678,2.44267,1.00197,0.75624,0.26571,0.34585,0.23843,1.61862,3.61334,0.97758,6.08375e-05,6.08375e-05,6.08375e-05
286,259.152,1.06933,2.16004,1.00903,0.74912,0.26759,0.34412,0.234,1.6161,3.6339,0.97884,6.05623e-05,6.05623e-05,6.05623e-05
287,259.993,1.06376,2.23835,0.97828,0.74912,0.26759,0.34412,0.234,1.6161,3.6339,0.97884,6.02871e-05,6.02871e-05,6.02871e-05
288,260.857,0.97374,1.97479,0.9506,0.75033,0.26824,0.3437,0.22908,1.63269,3.63251,0.98325,6.00119e-05,6.00119e-05,6.00119e-05
289,261.728,1.14579,2.51317,0.94352,0.75033,0.26824,0.3437,0.22908,1.63269,3.63251,0.98325,5.97366e-05,5.97366e-05,5.97366e-05
290,262.724,1.05866,2.35902,1.05664,0.69944,0.27839,0.34359,0.2327,1.62372,3.63625,0.9808,5.94614e-05,5.94614e-05,5.94614e-05
291,263.673,0.95897,1.90896,0.98943,0.69944,0.27839,0.34359,0.2327,1.62372,3.63625,0.9808,5.91862e-05,5.91862e-05,5.91862e-05
292,264.536,0.95285,2.10628,0.9969,0.60756,0.27884,0.34499,0.23153,1.60759,3.58749,0.97947,5.8911e-05,5.8911e-05,5.8911e-05
293,265.423,0.98148,2.10262,1.0098,0.60756,0.27884,0.34499,0.23153,1.60759,3.58749,0.97947,5.86358e-05,5.86358e-05,5.86358e-05
294,266.321,1.03591,2.13106,1.01701,0.54175,0.23747,0.28937,0.21142,1.60487,3.56877,0.98052,5.83605e-05,5.83605e-05,5.83605e-05
295,267.194,0.96229,1.96963,0.94741,0.54175,0.23747,0.28937,0.21142,1.60487,3.56877,0.98052,5.80853e-05,5.80853e-05,5.80853e-05
296,268.05,0.94472,1.89527,0.98985,0.65043,0.27904,0.3298,0.2199,1.60318,3.55484,0.98347,5.78101e-05,5.78101e-05,5.78101e-05
297,268.89,0.9892,2.11643,0.97819,0.65043,0.27904,0.3298,0.2199,1.60318,3.55484,0.98347,5.75349e-05,5.75349e-05,5.75349e-05
298,269.806,1.03283,2.16492,1.02501,0.65855,0.27895,0.31979,0.21344,1.60587,3.56681,0.98453,5.72597e-05,5.72597e-05,5.72597e-05
299,270.621,1.12809,2.4283,1.0969,0.65855,0.27895,0.31979,0.21344,1.60587,3.56681,0.98453,5.69844e-05,5.69844e-05,5.69844e-05
300,271.485,0.95967,2.04782,1.00565,0.66895,0.2704,0.33025,0.2256,1.60687,3.56711,0.98183,5.67092e-05,5.67092e-05,5.67092e-05
301,272.324,1.10496,2.16766,1.05653,0.66895,0.2704,0.33025,0.2256,1.60687,3.56711,0.98183,5.6434e-05,5.6434e-05,5.6434e-05
302,273.179,1.13153,2.27019,1.0214,0.71797,0.27008,0.35105,0.22821,1.6028,3.57562,0.98252,5.61588e-05,5.61588e-05,5.61588e-05
303,274.093,1.02011,2.19837,0.99226,0.71797,0.27008,0.35105,0.22821,1.6028,3.57562,0.98252,5.58836e-05,5.58836e-05,5.58836e-05
304,274.937,1.24946,2.49943,1.04069,0.71973,0.26992,0.3504,0.23131,1.60529,3.57984,0.98376,5.56083e-05,5.56083e-05,5.56083e-05
305,275.781,0.96411,2.08152,1.00749,0.71973,0.26992,0.3504,0.23131,1.60529,3.57984,0.98376,5.53331e-05,5.53331e-05,5.53331e-05
306,276.723,1.03817,2.0977,1.04029,0.70959,0.26993,0.35001,0.23394,1.59292,3.57378,0.98348,5.50579e-05,5.50579e-05,5.50579e-05
307,277.566,1.07598,2.31802,1.04852,0.70959,0.26993,0.35001,0.23394,1.59292,3.57378,0.98348,5.47827e-05,5.47827e-05,5.47827e-05
308,278.409,1.01791,1.97343,1.00853,0.7109,0.26979,0.37239,0.25685,1.57732,3.54256,0.98403,5.45075e-05,5.45075e-05,5.45075e-05
309,279.22,0.95545,2.08776,0.97688,0.7109,0.26979,0.37239,0.25685,1.57732,3.54256,0.98403,5.42322e-05,5.42322e-05,5.42322e-05
310,280.125,0.94675,1.99599,0.95478,0.7008,0.27828,0.37237,0.25595,1.56337,3.54356,0.98164,5.3957e-05,5.3957e-05,5.3957e-05
311,281.049,1.11839,2.05695,1.02322,0.7008,0.27828,0.37237,0.25595,1.56337,3.54356,0.98164,5.36818e-05,5.36818e-05,5.36818e-05
312,281.998,1.06039,2.21581,0.9822,0.69647,0.27825,0.37186,0.26149,1.53082,3.53981,0.98107,5.34066e-05,5.34066e-05,5.34066e-05
313,282.818,1.0287,2.2554,1.0921,0.69647,0.27825,0.37186,0.26149,1.53082,3.53981,0.98107,5.31314e-05,5.31314e-05,5.31314e-05
314,283.74,0.96677,2.04663,0.99703,0.70438,0.27809,0.37188,0.25731,1.51734,3.52464,0.97876,5.28561e-05,5.28561e-05,5.28561e-05
315,284.583,1.01378,2.06065,0.94895,0.70438,0.27809,0.37188,0.25731,1.51734,3.52464,0.97876,5.25809e-05,5.25809e-05,5.25809e-05
316,285.409,1.19094,2.31441,1.04578,0.68852,0.26528,0.36845,0.25474,1.51222,3.52288,0.97611,5.23057e-05,5.23057e-05,5.23057e-05
317,286.319,0.95579,1.88943,1.00917,0.68852,0.26528,0.36845,0.25474,1.51222,3.52288,0.97611,5.20305e-05,5.20305e-05,5.20305e-05
318,287.177,1.0781,2.28128,1.05035,0.64057,0.26528,0.35666,0.25455,1.52904,3.51078,0.98065,5.17553e-05,5.17553e-05,5.17553e-05
319,288.003,1.00455,2.15377,1.06508,0.64057,0.26528,0.35666,0.25455,1.52904,3.51078,0.98065,5.148e-05,5.148e-05,5.148e-05
320,288.991,0.96049,2.05847,1.01806,0.70726,0.25694,0.35669,0.24627,1.54631,3.50608,0.98194,5.12048e-05,5.12048e-05,5.12048e-05
321,289.845,0.99577,1.85352,0.96288,0.70726,0.25694,0.35669,0.24627,1.54631,3.50608,0.98194,5.09296e-05,5.09296e-05,5.09296e-05
322,290.687,0.97121,1.88551,1.02378,0.70696,0.25694,0.36855,0.25379,1.55393,3.48846,0.98666,5.06544e-05,5.06544e-05,5.06544e-05
323,291.577,0.92572,1.9837,1.00189,0.70696,0.25694,0.36855,0.25379,1.55393,3.48846,0.98666,5.03792e-05,5.03792e-05,5.03792e-05
324,292.48,0.94106,2.11777,0.93828,0.70629,0.25694,0.34639,0.24541,1.55751,3.48561,0.98382,5.01039e-05,5.01039e-05,5.01039e-05
325,293.333,0.98444,2.16738,0.98888,0.70629,0.25694,0.34639,0.24541,1.55751,3.48561,0.98382,4.98287e-05,4.98287e-05,4.98287e-05
326,294.312,1.08856,2.26021,1.01726,0.7025,0.25694,0.34691,0.2472,1.56783,3.49766,0.99285,4.95535e-05,4.95535e-05,4.95535e-05
327,295.136,1.00771,2.10804,1.08483,0.7025,0.25694,0.34691,0.2472,1.56783,3.49766,0.99285,4.92783e-05,4.92783e-05,4.92783e-05
328,296.023,0.94278,1.94509,0.96514,0.69517,0.26528,0.34704,0.2408,1.5839,3.46602,0.99609,4.90031e-05,4.90031e-05,4.90031e-05
329,296.912,0.9755,2.23441,1.07008,0.69517,0.26528,0.34704,0.2408,1.5839,3.46602,0.99609,4.87278e-05,4.87278e-05,4.87278e-05
330,297.848,0.94098,2.20082,1.034,0.70375,0.2781,0.35069,0.24292,1.58844,3.45868,0.99952,4.84526e-05,4.84526e-05,4.84526e-05
331,298.713,0.96768,1.99539,0.96055,0.70375,0.2781,0.35069,0.24292,1.58844,3.45868,0.99952,4.81774e-05,4.81774e-05,4.81774e-05
332,299.563,0.98996,2.17095,1.01515,0.65796,0.27822,0.35147,0.24793,1.59617,3.44522,0.99956,4.79022e-05,4.79022e-05,4.79022e-05
333,300.429,1.04235,2.26079,1.02008,0.65796,0.27822,0.35147,0.24793,1.59617,3.44522,0.99956,4.7627e-05,4.7627e-05,4.7627e-05
334,301.273,1.11397,2.3249,1.11188,0.70577,0.27803,0.35126,0.25182,1.58277,3.45671,0.99219,4.73517e-05,4.73517e-05,4.73517e-05
335,302.149,0.89834,1.89467,1.02096,0.70577,0.27803,0.35126,0.25182,1.58277,3.45671,0.99219,4.70765e-05,4.70765e-05,4.70765e-05
336,303.128,0.98734,1.99941,0.97258,0.66519,0.27799,0.35272,0.25183,1.57944,3.45873,0.99495,4.68013e-05,4.68013e-05,4.68013e-05
337,303.966,1.00009,2.23007,0.9614,0.66519,0.27799,0.35272,0.25183,1.57944,3.45873,0.99495,4.65261e-05,4.65261e-05,4.65261e-05
338,304.926,1.00271,2.19317,1.03121,0.7497,0.27804,0.35273,0.25313,1.57162,3.4501,0.99076,4.62509e-05,4.62509e-05,4.62509e-05
339,305.76,0.97486,2.13108,0.99148,0.7497,0.27804,0.35273,0.25313,1.57162,3.4501,0.99076,4.59756e-05,4.59756e-05,4.59756e-05
340,306.651,1.08875,2.07979,1.00553,0.75411,0.27795,0.35322,0.25142,1.55956,3.42144,0.98229,4.57004e-05,4.57004e-05,4.57004e-05
341,307.477,0.94113,2.12311,0.97172,0.75411,0.27795,0.35322,0.25142,1.55956,3.42144,0.98229,4.54252e-05,4.54252e-05,4.54252e-05
342,308.335,1.01433,2.11011,0.98259,0.67844,0.27769,0.35485,0.25625,1.54501,3.39144,0.98016,4.515e-05,4.515e-05,4.515e-05
343,309.21,1.00519,2.08226,0.99493,0.67844,0.27769,0.35485,0.25625,1.54501,3.39144,0.98016,4.48748e-05,4.48748e-05,4.48748e-05
344,310.149,1.08361,2.0854,1.11426,0.76502,0.27755,0.35482,0.25483,1.5399,3.36823,0.97586,4.45995e-05,4.45995e-05,4.45995e-05
345,310.988,0.94357,2.08306,0.97345,0.76502,0.27755,0.35482,0.25483,1.5399,3.36823,0.97586,4.43243e-05,4.43243e-05,4.43243e-05
346,311.93,1.05153,2.0497,0.98104,0.76574,0.27764,0.35542,0.25718,1.53585,3.37012,0.97553,4.40491e-05,4.40491e-05,4.40491e-05
347,312.775,1.03695,2.23828,0.99806,0.76574,0.27764,0.35542,0.25718,1.53585,3.37012,0.97553,4.37739e-05,4.37739e-05,4.37739e-05
348,313.649,0.9046,1.76839,0.97709,0.75982,0.27789,0.35536,0.25662,1.53831,3.36574,0.97124,4.34987e-05,4.34987e-05,4.34987e-05
349,314.497,1.09988,2.10628,1.06467,0.75982,0.27789,0.35536,0.25662,1.53831,3.36574,0.97124,4.32234e-05,4.32234e-05,4.32234e-05
350,315.386,0.97395,2.10477,0.96545,0.75726,0.27795,0.35528,0.26085,1.54269,3.35804,0.96339,4.29482e-05,4.29482e-05,4.29482e-05
351,316.196,0.91662,1.97334,0.98554,0.75726,0.27795,0.35528,0.26085,1.54269,3.35804,0.96339,4.2673e-05,4.2673e-05,4.2673e-05
352,317.041,0.97867,2.08374,0.98428,0.7558,0.27797,0.33422,0.24299,1.53713,3.34619,0.96208,4.23978e-05,4.23978e-05,4.23978e-05
353,317.903,0.96374,2.31345,1.14066,0.7558,0.27797,0.33422,0.24299,1.53713,3.34619,0.96208,4.21226e-05,4.21226e-05,4.21226e-05
